"","ID","S1.1","S1.2","S1.3","S2.1","S2.2","S2.3","logFC","AveExpr","t","pVal","adjPVal","B"
"1","52428",0.802444419,0.802444419,0.802444419,3.587762083,3.776406608,3.80126414,-1.65080795524268,3.13422362824878,-24.7053018784293,3.2757666125397e-07,0.0240179208031411,7.01358584773483
"2","11281",0.802444419,0.802444419,0.802444419,3.475608771,3.593010849,3.006235812,-1.52340654725074,3.06785534775545,-18.0632418193782,2.0558326059124e-06,0.0433208422605692,5.43136820346974
"3","18694",0.802444419,0.802444419,0.802444419,3.353473394,3.060366475,3.152509389,-1.4549895321924,3.03665732256212,-16.516519248675,3.46553923457528e-06,0.0433208422605692,4.92410624231639
"4","3015",0.802444419,0.802444419,0.802444419,3.963154457,3.687729849,3.006235812,-1.59083892244174,3.10117098590099,-17.6700629083117,2.33777923061529e-06,0.0433208422605692,5.47408768845412
"5","44022",0.802444419,0.802444419,0.802444419,3.219282553,3.060366475,3.220032249,-1.44626793748853,3.0325393342027,-16.446177330008,3.55275617316828e-06,0.0433208422605692,4.88903027106661
"6","65417",0.802444419,0.802444419,0.802444419,3.070193613,3.262081821,3.617015097,-1.50033363960438,3.06033384253192,-16.8217516054505,3.11485223672377e-06,0.0433208422605692,5.09964377277468
"7","69521",0.802444419,0.802444419,0.802444419,3.691498409,3.491326922,2.841576602,-1.51420412130902,3.06295570940272,-16.0222763675203,4.13592329274393e-06,0.0433208422605692,4.89755704069512
"8","28913",0.802444419,0.802444419,0.802444419,3.070193613,3.262081821,2.841576602,-1.40647036310962,3.01015554382831,-15.154016732171,5.71705911016742e-06,0.0523968467446844,4.46040323927198
"9","1021",0.802444419,0.802444419,0.802444419,3.963154457,3.198162033,2.429190874,-1.44545672883409,3.02804085899223,-11.0548758339122,3.5105356371381e-05,0.0617231374538645,3.04247203803606
"10","13246",0.802444419,0.802444419,0.802444419,2.708883726,2.634493029,2.429190874,-1.20216786101277,2.90894610294254,-10.7103530174533,4.20307086176329e-05,0.0617231374538645,2.68836703476043
