"","ID","N.1","N.2","N.3","P.1","P.2","P.3","logFC","AveExpr","t","pVal","adjPVal","B"
"1","10484",5.36597601502185,4.89034912822175,4.57471097850338,5.54126354515843,5.48479693349065,5.71373280550937,-0.164734083290035,5.23555735092314,-3.81288217528853,0.00510236949104111,0.999944791106234,-1.85267440393566
"2","13048",4.49980967033027,4.4188406077966,4.29045944114839,3.71357206670431,1.94591014905531,2.63905732961526,0.585178079396026,4.69529297088736,4.52482083799697,0.0019174870553614,0.999944791106234,-2.87544153679767
"3","1315",4.34380542185368,4.00733318523247,4.44265125649032,5.13579843705026,4.70953020131233,4.70953020131233,-0.183046381654223,5.04771373716352,-3.99115605214849,0.00396569605495084,0.999944791106234,-1.83160058405191
"4","13795",1.38629436111989,1.38629436111989,1.09861228866811,0,0,0,1.83154910114528,2.63059757900259,4.33411470608169,0.00247408171478794,0.999944791106234,-4.51952521402841
"5","1429",3.87120101090789,3.87120101090789,3.87120101090789,3.46573590279973,2.94443897916644,2.70805020110221,0.288575639363664,4.68554987325548,3.78813066145462,0.00528596492154677,0.999944791106234,-2.93876957017637
"6","14687",5.46806014113513,5.04342511691925,4.67282883446191,5.66988092298052,5.68697535633982,5.98141421125448,-0.180501100829069,5.27423907962856,-3.89497475750739,0.0045407147308212,0.999944791106234,-1.74691586223129
"7","14727",5.85793315448346,5.58724865840025,5.67675380226828,6.80461452006262,6.73815249459596,6.01126717440416,-0.184259071986738,5.43403678116982,-4.33807738643566,0.00246088008779342,0.999944791106234,-1.20857340280992
"8","16852",4.18965474202643,4.17438726989564,3.91202300542815,4.68213122712422,4.44265125649032,4.45434729625351,-0.13795321513259,4.97648011536788,-3.88182660250736,0.00462602453164283,0.999944791106234,-2.04495136574762
"9","17287",6.26909628370626,6.15060276844628,5.95324333428778,5.34710753071747,5.4249500174814,5.2040066870768,0.178604514835741,5.34743837959677,5.90274005739229,0.000354992468954668,0.999944791106234,0.224519185030624
"10","17652",1.6094379124341,1.38629436111989,1.09861228866811,0,0,0,1.88957986183915,2.65748154485797,4.40022721301997,0.00226349550789793,0.999944791106234,-4.51752651136022
"11","18061",4.69134788222914,4.47733681447821,4.55387689160054,3.8286413964891,3.29583686600433,2.56494935746154,0.433795771685143,4.82645415845938,4.81954238300621,0.00130693154400043,0.999944791106234,-2.1222327272073
"12","19716",1.09861228866811,1.6094379124341,1.79175946922805,0,0,0,1.95856696357488,2.70429834563037,4.10621853207724,0.00337860697504489,0.999944791106234,-4.519457545497
"13","20349",4.57471097850338,4.55387689160054,4.52178857704904,4.00733318523247,3.46573590279973,3.40119738166216,0.276610483122727,4.90139214970366,5.30910700677563,0.000710784619190701,0.999944791106234,-1.38594330185489
"14","22170",6.9555926083963,6.79570577517351,6.66568371778241,6.70073110954781,6.07534603108868,6.20253551718792,0.0898414492309536,5.53200797466397,3.6937365082993,0.00605364144138856,0.999944791106234,-1.95125756357971
"15","22555",5.28320372873799,5.2040066870768,4.88280192258637,5.68357976733868,5.61677109766657,5.46806014113513,-0.122201306354689,5.26105538443738,-4.25341239446205,0.00276028802004306,0.999944791106234,-1.35350027381408
"16","22814",4.89034912822175,4.78749174278205,5.08140436498446,4.34380542185368,3.52636052461616,3.73766961828337,0.292416461913619,4.99302241843092,4.61581154268587,0.0017011567472492,0.999944791106234,-1.51097798416773
"17","23018",6.26149168432104,5.96870755998537,5.64897423816121,6.59030104819669,6.89871453432999,6.63594655568665,-0.165186546360408,5.48250781277742,-4.3011756060157,0.0025868274028333,0.999944791106234,-1.23962888256046
"18","23152",1.38629436111989,1.09861228866811,1.38629436111989,0,0,0,1.82554833437247,2.63059757900259,4.25461823814325,0.00275575741933604,0.999944791106234,-4.52053904307508
"19","23493",1.09861228866811,1.09861228866811,1.79175946922805,0,0,0,1.82723598765623,2.6376252555468,3.82729775224705,0.00499859425779647,0.999944791106234,-4.52632237711181
"20","24210",6.57507584059962,6.35957386867238,6.42486902390539,6.24997524225948,5.69035945432406,5.78382518232974,0.109349028047421,5.45080925386189,3.9913419034045,0.0039646637473977,0.999944791106234,-1.59881555921025
"21","24357",4.63472898822964,4.68213122712422,4.51085950651685,4.24849524204936,3.52636052461616,3.66356164612965,0.229181349745285,4.9415520752761,4.54666962374475,0.00186294790248688,0.999944791106234,-1.65706730835443
"22","24403",3.04452243772342,3.04452243772342,2.70805020110221,1.79175946922805,1.94591014905531,2.07944154167984,0.495606833630196,4.24373679426401,3.82199551182096,0.00503649918355285,0.999944791106234,-3.91434934952709
"23","24613",5.73334127689775,5.34233425196481,5.16478597392351,4.83628190695148,4.15888308335967,3.68887945411394,0.310173471616803,5.11110185985304,5.15481627538638,0.000858046912214183,0.999944791106234,-0.810802032494731
"24","27768",0,0,0,1.38629436111989,1.09861228866811,1.09861228866811,-1.76894554461275,2.5908084547744,-4.14893470403729,0.00318507824506249,0.999944791106234,-4.52357219311451
"25","29051",4.82028156560504,4.44265125649032,4.43081679884331,5.15905529921453,4.92725368515721,4.89034912822175,-0.124408210565426,5.11090539941076,-3.90589978748339,0.00447111173811162,0.999944791106234,-1.82576842787143
"26","30588",5.84932477994686,5.72358510195238,5.33271879326537,6.22257626807137,6.17378610390194,6.17586727010576,-0.132684989276224,5.3917747083311,-4.52941483066295,0.00190587732984192,0.999944791106234,-1.01197350271271
"27","31090",5.605802066296,4.87519732320115,5.28826703069454,6.19440539110467,5.80211837537706,5.7037824746562,-0.163162930381971,5.31287110358691,-3.84945098680379,0.00484349514013696,0.999944791106234,-1.7874903845431
"28","31549",5.64897423816121,6.12468339089421,6.06145691892802,5.09375020080676,4.49980967033027,5.01063529409626,0.253486087553367,5.26762947382458,4.62270087404478,0.00168589143458293,0.999944791106234,-0.993650792839585
