"","ID","N.1","N.2","N.3","P.1","P.2","P.3","logFC","AveExpr","t","pVal","adjPVal","B"
"1","21853",6.62140565176413,6.56385552653213,6.25766758788264,4.74493212836325,4.9416424226093,4.68213122712422,0.361955960169009,5.31555179961212,16.3158436997318,1.45791019823297e-09,1.0582514294833e-05,12.4754744438483
"2","24862",4.94875989037817,4.92725368515721,4.46590811865458,7.1693500166706,7.42535788702715,7.73718007783463,-0.623992038842025,5.4069324147027,-17.5130863621995,6.42887261299381e-10,1.0582514294833e-05,13.259196853223
"3","37161",4.99043258677874,5.01727983681492,4.81218435537242,6.85856503479136,7.56320059235807,6.76734312526539,-0.51355043966736,5.39300717004027,-16.2676943055438,1.50844762238372e-09,1.0582514294833e-05,12.4701346333514
"4","37162",4.77068462446567,4.85203026391962,4.68213122712422,6.84481547920826,7.5207764150628,6.74051935960622,-0.555437572188253,5.36730654198498,-16.9078039028708,9.66049293032518e-10,1.0582514294833e-05,12.8695157665426
"5","40200",5.75257263882563,5.54907608489522,5.36597601502185,7.40123126441302,8.02943284058124,7.23633934275434,-0.449335444720418,5.51589500033517,-16.4340258625103,1.34145264733483e-09,1.0582514294833e-05,12.6158845799806
"6","45293",6.16120732169508,6.32435896238131,5.81413053182507,7.96485088744731,8.37839078853578,7.68708015578313,-0.404242319835443,5.61764148679986,-18.3300535562213,3.78641546731023e-10,1.0582514294833e-05,13.8633014148051
"7","40201",5.27299955856375,5.24702407216049,4.9416424226093,6.84268328223842,7.34342622914737,6.60665018619822,-0.431619179049724,5.40813252600783,-15.9052764321289,1.95539341403667e-09,1.17583392824351e-05,12.232648458261
"8","38199",7.33302301438648,7.34729970074316,6.97354301952014,8.64874763115654,8.71817293002873,8.30819906320645,-0.268784788358071,5.7760192918205,-15.4207313238153,2.79027957495956e-09,1.35326596481651e-05,11.8819328051532
"9","52628",4.17438726989564,4.02535169073515,3.73766961828337,6.88857245956536,7.34601020991329,7.60688453121963,-0.831381370123635,5.27302274723794,-15.372017380519,2.89344871673404e-09,1.35326596481651e-05,11.5568068550305
"10","30246",5.13579843705026,4.71849887129509,4.76217393479776,7.0352685992811,7.66293785046154,6.81234509417748,-0.55322288807204,5.39377518624976,-15.1907980789023,3.31494310613474e-09,1.36521815376572e-05,11.7065694500585
"11","37166",5.28320372873799,5.41610040220442,5.13579843705026,7.10414409298753,7.84384863815247,6.95368421087054,-0.470607476145419,5.45870729368854,-14.9803782635921,3.88920847742515e-09,1.36521815376572e-05,11.5645347750905
"12","7061",4.04305126783455,3.89182029811063,3.68887945411394,6.23244801655052,6.66568371778241,5.95064255258773,-0.669730894999287,5.15706318915619,-14.9794374849083,3.89200528477149e-09,1.36521815376572e-05,11.2000897047617
"13","32049",4.78749174278205,4.69134788222914,4.61512051684126,6.59850902861452,7.15461535691366,6.33150184989369,-0.508315222684137,5.32419422174058,-14.7549578907908,4.62571791916235e-09,1.49777187977924e-05,11.3660752480693
"14","2363",4.02535169073515,3.95124371858143,3.61091791264422,5.74300318780948,6.18414889093748,5.66296048013595,-0.580234441369626,5.10899371962599,-14.5614761906086,5.37847552531144e-09,1.5093078019129e-05,10.8985627801489
"15","41345",6.88857245956536,6.74051935960622,6.16751649088834,4.48863636973214,4.34380542185368,4.55387689160054,0.482160757086582,5.28106183315041,14.6186131415939,5.14329090659444e-09,1.5093078019129e-05,11.2272388450052
"16","30249",5.91350300563827,5.66296048013595,5.50938833662798,7.31654817718298,7.95682712209011,7.15305163493748,-0.402120890390446,5.52504887544448,-14.3763742745073,6.22358959091271e-09,1.54099739206052e-05,11.0952973973958
"17","7794",4.53259949315326,4.33073334028633,3.98898404656427,6.97166860472579,7.38212436573751,7.80016307039296,-0.754518054690555,5.32979089443142,-14.3815291361098,6.19820498315419e-09,1.54099739206052e-05,11.017167758794
"18","38962",5.67675380226828,6.10479323241498,5.76519110278484,8.05927622330565,8.08825472712243,8.59470963384407,-0.500273171779065,5.60970963959284,-14.2647143441079,6.80190477404886e-09,1.59062543141133e-05,11.000671203229
"19","40202",5.49306144334055,5.34233425196481,5.16478597392351,6.87832646829133,7.41336733569524,6.63856778916652,-0.395890559873252,5.43512254218925,-14.1263778042954,7.6000594182807e-09,1.683733163651e-05,10.9007280741486
"20","23446",7.41336733569524,7.28619171470238,6.90073066404517,4.91998092582813,4.85981240436167,5.30330490805908,0.444173562341691,5.41764634174579,14.012881306452,8.33042915664501e-09,1.75326377245329e-05,10.81025687362
"21","32050",4.96284463025991,4.76217393479776,4.70048036579242,6.42971947803914,7.0647590277918,6.31716468674728,-0.459266824060773,5.33014581030489,-13.8272884652117,9.69297682410284e-09,1.85457487934982e-05,10.6556366552227
"22","53925",4.75359019110636,4.66343909411207,4.20469261939097,6.37672694789863,7.00124562206948,6.21860011969173,-0.514848138951205,5.28473417728375,-13.8654828385118,9.39406979225983e-09,1.85457487934982e-05,10.6653560338705
"23","14779",3.97029191355212,3.93182563272433,3.98898404656427,5.85507192220243,6.32435896238131,5.7037824746562,-0.576449934461269,5.13701082532248,-13.769291831366,1.0166641234265e-08,1.86062795423442e-05,10.4119627973259
"24","13738",7.8770178956224,7.85243908535751,7.09672137849476,3.68887945411394,2.77258872223978,2.56494935746154,1.18592963670155,5.12042114322809,13.4105389110482,1.37119253261348e-08,2.40490030313748e-05,8.88537029025312
"25","32052",4.80402104473326,4.43081679884331,4.45434729625351,6.59030104819669,7.29641326877392,6.38519439899773,-0.558754944409601,5.3109031206871,-13.2840870656159,1.52625339754515e-08,2.41319038835985e-05,10.2005783763112
"26","32143",4.65396035015752,4.62497281328427,4.0943445622221,6.3297209055227,7.02375895473844,6.22059017009974,-0.536389787081619,5.27176812677114,-13.3506603672763,1.44238883273435e-08,2.41319038835985e-05,10.2430297755684
"27","39461",4.76217393479776,4.79579054559674,4.61512051684126,6.21060007702465,6.86484777797086,6.13988455222626,-0.441114511833987,5.29819743433333,-13.267536197588,1.54790916508008e-08,2.41319038835985e-05,10.1936395628432
"28","30244",5.59471137960184,5.27811465923052,5.27299955856375,6.97634807044775,7.67600993202889,6.84906628263346,-0.420871426789417,5.4590708715351,-13.0559821441442,1.85590011248926e-08,2.79001440839323e-05,10.0055113407877
"29","29276",7.44716835960004,7.37400185935016,7.06646697013696,5.04985600724954,5.13579843705026,5.54907608489522,0.405584892948969,5.45443311162119,12.9713023436903,1.99716886635942e-08,2.89885617557473e-05,9.93477286454732
"30","12690",3.91202300542815,4.24849524204936,3.66356164612965,6.08677472691231,6.70808408385307,5.89440283426485,-0.634438550700899,5.16139705335648,-12.4561097897903,3.14967025215956e-08,4.27674419110168e-05,9.37857790204546
"31","49789",4.63472898822964,4.14313472639153,4.4188406077966,6.24222326545517,6.53233429222235,5.92425579741453,-0.502807713617496,5.23335311754556,-12.4822042201348,3.07662285141958e-08,4.27674419110168e-05,9.50437780482605
"32","12963",6.61069604471776,6.70808408385307,6.26530121273771,5.02388052084628,4.59511985013459,4.63472898822964,0.385788885626134,5.31475047629825,12.3833960213997,3.36325975192694e-08,4.28999068902608e-05,9.42929937822876
"33","41954",5.00394630594546,4.93447393313069,4.54329478227,5.8805329864007,6.07764224334903,5.71373280550937,-0.299086676855529,5.2565561260386,-12.4028436849451,3.30464660952926e-08,4.28999068902608e-05,9.44687561626925
"34","20132",5.25749537202778,5.29831736654804,4.94875989037817,6.61069604471776,6.90775527898214,6.16331480403464,-0.354029417841075,5.37298776248156,-12.3175155308179,3.57028779633424e-08,4.34827633407761e-05,9.35788729723197
"35","30245",4.52178857704904,4.29045944114839,4.44265125649032,6.47697236288968,7.10578612948127,6.13339804299665,-0.566068200102258,5.27145879236365,-12.3036582369371,3.61555773389201e-08,4.34827633407761e-05,9.35138610883859
"36","37478",5.29831736654804,5.31811999384422,4.9416424226093,6.05678401322862,6.50428817353665,6.1463292576689,-0.281720319897506,5.34161163634386,-12.1397018641873,4.20074856906041e-08,4.91172526437388e-05,9.19643118198509
"37","55325",6.86484777797086,6.7719355558396,6.0282785202307,4.87519732320115,4.79579054559674,4.76217393479776,0.372729334932544,5.32536269602197,12.0387739708568,4.61115970074962e-08,5.24587960226091e-05,9.11399613108567
"38","55346",5.26269018890489,5.04342511691925,4.70953020131233,6.42162226780652,7.1929342212158,6.40191719672719,-0.417697822090983,5.36266174420921,-11.9763276582334,4.8865727403012e-08,5.41290806203943e-05,9.04789586378806
"39","21005",7.57353126274595,7.48380668766583,6.84694313958538,5.73009978297357,5.32787616878958,5.31320597904179,0.352860814665916,5.48077266302561,11.9107883184557,5.19478825225575e-08,5.60677492056926e-05,8.95955157647736
"40","17432",3.98898404656427,4.40671924726425,3.89182029811063,5.3890717298165,5.70711026474888,5.57215403217776,-0.435441314800322,5.1109654761857,-11.7888385637951,5.82544721031001e-08,5.98074510789217e-05,8.84025343226272
"41","39744",5.63835466933375,5.71373280550937,5.47227067367148,4.07753744390572,3.97029191355212,4.07753744390572,0.39184306718637,5.10945998535698,11.7963516157781,5.78430128340322e-08,5.98074510789217e-05,8.8352633624318
"42","36758",5.93224518744801,5.80513496891649,5.65599181081985,3.40119738166216,3.46573590279973,3.95124371858143,0.586722107024412,5.05753513162943,11.7155810232549,6.24357703234056e-08,6.11188111679793e-05,8.57121324512599
"43","55925",4.54329478227,4.0943445622221,3.71357206670431,6.05208916892442,6.59167373200866,5.85507192220243,-0.563864717057868,5.18181912497642,-11.7229624705447,6.20001749079708e-08,6.11188111679793e-05,8.79251155543992
"44","52173",4.24849524204936,4.07753744390572,3.43398720448515,6.05443934626937,6.31535800152233,6.6052979209482,-0.657140372806263,5.1673078424217,-11.6845744936057,6.43018537126643e-08,6.15149529165267e-05,8.70978643460302
"45","52786",3.87120101090789,3.52636052461616,3.46573590279973,5.80211837537706,6.50578406012823,5.75890177387728,-0.700495453583129,5.08517388740191,-11.659167710604,6.58756909490633e-08,6.16201213137538e-05,8.54482357944885
"46","52181",6.15909538849193,6.34035930372775,5.8664680569333,4.66343909411207,4.33073334028633,4.51085950651685,0.370948301849728,5.23686331073772,11.6156521827364,6.86684491860479e-08,6.28361093823546e-05,8.72492656255079
"47","51572",7.41818082272679,7.50878717063428,6.83840520084734,5.68017260901707,5.88332238848828,5.89715386763674,0.257796703909593,5.51954332021147,11.5420830413587,7.36840992332443e-08,6.59911657239352e-05,8.58856116059528
"48","27472",5.60947179518496,5.54517744447956,5.22035582507832,6.44094654063292,7.11882624906208,6.51619307604296,-0.308694251979035,5.42233043054286,-11.4318692194111,8.19503922559124e-08,7.18653721089192e-05,8.50284728924009
"49","7161",5.14749447681345,5.19849703126583,4.91265488573605,5.98393628068719,6.46769872610435,5.95324333428778,-0.286218315065505,5.31796018905148,-11.3704454952764,8.69860725666402e-08,7.47245867866854e-05,8.46762270687915
"50","40505",7.34213173058472,7.32843735289516,6.76157276880406,5.68017260901707,5.4971682252932,5.70711026474888,0.282353522784342,5.48695972748425,11.2423575149853,9.85911755670679e-08,8.29999670628917e-05,8.29961924292651
