"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40253",3214,3187,2166,2897,4851,5174,2370,656,1128,3366,2102,1058,0.962185302963971,8.46287483617959,4.35597652770115,0.000684819348051486,0.380293487725952,-0.470687737376683
"2","GB40287",520,577,320,845,663,728,419,179,278,451,485,292,0.597292146043709,6.08119285454266,3.70410644944723,0.00242334362220176,0.380293487725952,-1.32777847044496
"3","GB40603",106,67,75,162,240,252,223,173,137,329,220,201,-0.801143931536445,4.66867293038882,-3.72573604528588,0.00232266874055869,0.380293487725952,-1.29971369957914
"4","GB41347",126,70,61,124,169,228,199,110,126,296,174,198,-0.742524344456504,4.46329678319779,-3.84392053368689,0.00184292374984059,0.380293487725952,-1.11632554224638
"5","GB41507",39,25,39,49,47,72,65,78,68,176,72,76,-1.1066178159853,3.21468381029929,-3.87212430394888,0.00174415811834794,0.380293487725952,-1.23816640246338
"6","GB41608",16,10,12,26,27,31,44,16,18,46,44,42,-0.975835943797051,1.9425993620948,-4.34979487111776,0.000692952091307419,0.380293487725952,-0.982720233948851
"7","GB41704",652,371,542,688,699,831,1128,529,539,999,883,685,-0.528396651976816,6.71459303792786,-3.847912510127,0.00182860576311797,0.380293487725952,-1.10588847114505
"8","GB42145",20,15,18,37,32,33,55,20,25,51,55,35,-0.831910568228512,2.24031121067214,-4.41015482878865,0.000617609287547994,0.380293487725952,-0.794312533537122
"9","GB42313",18,6,10,8,15,18,21,12,18,38,22,36,-1.13833120835754,1.36429682977477,-3.71687698558113,0.0023633801344903,0.380293487725952,-1.91318849110019
"10","GB42414",86,49,50,91,115,140,129,106,100,216,115,204,-0.895076391114884,4.04189757050308,-3.76183859493343,0.00216398504337366,0.380293487725952,-1.28277358640841
"11","GB43213",67,64,55,78,93,102,104,94,97,156,105,183,-0.831236299677784,3.86677838442629,-3.70069902982721,0.00243960213971183,0.380293487725952,-1.39515852158742
"12","GB43462",80,19,66,47,79,86,135,78,69,136,102,94,-0.99979150971799,3.53411327323478,-3.92986198128631,0.00155844018879887,0.380293487725952,-1.09405149441499
"13","GB43611",6,2,4,7,4,17,17,10,11,23,15,29,-1.66435022787456,0.618765205262134,-4.47682835624268,0.000544116734399299,0.380293487725952,-1.47627924369779
"14","GB44090",72,15,55,49,47,81,166,123,94,149,69,111,-1.41401105026104,3.5083743955487,-4.06776293001918,0.00119221611206136,0.380293487725952,-0.905175750919526
"15","GB44157",8,4,8,7,6,16,14,13,24,51,21,25,-1.67850673131815,1.04996204248217,-4.26806987467628,0.000810301663275137,0.380293487725952,-1.47242324532642
"16","GB44158",14,10,20,26,21,43,39,27,31,94,69,37,-1.33422281175919,2.23063351064604,-4.58234373055364,0.000445710759090261,0.380293487725952,-0.614599078039535
"17","GB44575",187,123,163,275,294,329,334,198,239,359,291,329,-0.615919157797696,5.25655853245967,-3.84876109828672,0.00182557675616329,0.380293487725952,-1.08193283433304
"18","GB44582",63,38,87,73,93,92,126,82,74,128,127,94,-0.732314282122259,3.72546131264065,-4.08566734412774,0.00115159646240526,0.380293487725952,-0.825110597470418
"19","GB44587",10,7,9,15,7,16,27,14,12,37,23,42,-1.40313235631701,1.29323436344957,-4.52938598297377,0.000492571004478982,0.380293487725952,-1.08985367003582
"20","GB45002",9,5,2,6,7,23,25,8,10,30,29,13,-1.45857992647623,0.791823359579687,-4.24872668365879,0.000840950567741998,0.380293487725952,-1.59013197461194
"21","GB45167",412,190,255,470,459,854,734,403,385,951,571,591,-0.782307478831096,6.19489337810893,-3.79193574777327,0.00204013453202077,0.380293487725952,-1.1824186909323
"22","GB45455",7,8,14,13,11,26,25,31,33,46,26,42,-1.55886079625341,1.65343078583168,-4.47524144727014,0.000545756882697635,0.380293487725952,-0.995606839213107
"23","GB45704",85,87,65,86,139,257,182,129,161,428,239,382,-1.28241543683088,4.59584714090339,-4.5405035158093,0.000482328607352585,0.380293487725952,-0.0193238594343441
