"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40029",26,25,15,36,65,37,60,68,49,35,34,69,-0.67494824674325,2.61835611455233,-2.68960120201875,0.0177682898963698,0.971195966357759,-4.33802781320923
"2","GB40085",11,11,9,8,11,16,16,4,6,2,3,6,0.985637743078367,0.273762695310274,2.8401119154668,0.0132376295167056,0.971195966357759,-4.47356740083642
"3","GB40230",12,7,10,11,9,9,6,6,7,5,2,6,0.827413868877149,0.195187590177883,2.80037296592473,0.0143102592820143,0.971195966357759,-4.47910031449027
"4","GB41333",68,54,49,115,152,128,148,244,182,72,71,175,-0.665056883953671,4.05422354624729,-2.95745303340111,0.0105101679737678,0.971195966357759,-4.10164307433812
"5","GB41725",601,774,671,590,709,978,825,855,711,308,361,332,0.438702277231545,6.53921033161398,2.65452764115178,0.0190236946054281,0.971195966357759,-4.11758343812138
"6","GB41756",88,120,149,82,131,101,35,43,35,96,64,85,1.11218785455113,3.58577072092847,2.67152745772428,0.0184048203329031,0.971195966357759,-4.23875765685526
"7","GB42227",7,1,0,6,9,4,14,13,9,5,3,13,-1.43902407926987,-0.243098682464865,-2.62435648519256,0.0201720907454139,0.971195966357759,-4.5016501348369
"8","GB42241",70,29,28,84,94,53,110,129,89,71,67,154,-0.830347271341175,3.4955458563648,-2.95545329102117,0.0105516498551088,0.971195966357759,-4.18911978317699
"9","GB42460",12,2,4,14,106,4,55,74,32,80,274,21,-2.44553888952371,1.94852679183623,-2.72760008073406,0.016499048847761,0.971195966357759,-4.41015088952568
"10","GB42472",20,9,14,20,20,12,59,32,21,15,20,40,-0.88632711025802,1.70063914905001,-2.78511085401794,0.0147444288031026,0.971195966357759,-4.40067352015302
"11","GB42593",12,15,7,10,15,26,15,12,5,1,7,5,1.02249098476751,0.514862212061398,2.6435955197815,0.0194322869143958,0.971195966357759,-4.47880969789914
"12","GB43007",1236,700,1326,1285,1720,1326,2890,3460,3513,2097,870,1056,-0.756741433265095,7.91798551240657,-2.81498856554398,0.013906214157755,0.971195966357759,-4.18199765854008
"13","GB43509",111,19,45,260,839,4,1010,523,782,1574,905,99,-3.28636177162739,4.9831223361559,-3.0443558328955,0.00885492455344383,0.971195966357759,-4.10899738459003
"14","GB43586",67,57,50,84,100,102,145,166,96,99,62,89,-0.487915769127812,3.76208868457526,-2.73405399739257,0.0162924289132912,0.971195966357759,-4.19843628954657
"15","GB43612",2,3,4,4,21,15,14,23,20,7,12,14,-1.20846577948669,0.551553678693719,-2.83877473166679,0.013272407332732,0.971195966357759,-4.46433562392481
