"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40361",87,60,50,130,116,86,130,134,132,60,64,122,-0.462427071760868,3.83009599737242,-3.05720276428088,0.00865854098619442,0.889965395217809,-4.10203545518644
"2","GB40434",249,169,124,389,318,189,349,379,276,229,222,320,-0.57610338972614,5.29144631278455,-3.18847703005292,0.00668216844824108,0.889965395217809,-3.8621352139555
"3","GB40810",240,312,173,362,262,375,231,272,255,102,129,160,0.415484124652894,5.10684631637635,2.94315488576749,0.0108391418912338,0.889965395217809,-3.96084257447602
"4","GB41266",273,103,142,215,117,168,238,236,364,130,186,267,-0.708783094740501,4.87385150295311,-3.11190589937424,0.00777278263368433,0.889965395217809,-3.92244279416842
"5","GB41389",282,346,171,449,303,474,206,363,205,89,128,130,0.70465266810319,5.16126904282704,3.69380325255036,0.0024660611737228,0.889965395217809,-3.72704965898267
"6","GB41393",83,44,58,89,77,53,111,114,124,59,75,85,-0.686079262437456,3.58104922308664,-4.17269947258168,0.000969883035077612,0.889965395217809,-3.92713320991548
"7","GB42178",709,298,477,696,700,446,803,1135,1033,1123,562,582,-0.893511190663154,6.67906144220892,-3.46610351865178,0.00386158933957557,0.889965395217809,-3.86927151751281
"8","GB42493",205,215,375,511,441,476,76,351,342,136,68,85,1.08530804653114,5.08349760562001,3.14120331102461,0.00733601886866252,0.889965395217809,-3.92619161196149
"9","GB42580",154,194,232,357,275,265,106,272,209,76,82,97,0.695571654318178,4.72777679513971,3.53264452412284,0.00338660348928088,0.889965395217809,-3.82572831870808
"10","GB43097",370,549,383,671,434,599,247,578,431,191,185,190,0.646250878265833,5.81345485476488,3.45972982295424,0.00391046896220623,0.889965395217809,-3.7917304143537
"11","GB43173",67,74,87,115,73,92,48,107,49,38,27,22,0.727247741759946,3.20313834716595,2.94973356887543,0.0106997913880178,0.889965395217809,-4.22860803692078
"12","GB43552",123,161,166,246,230,269,103,183,184,88,92,88,0.521432068099076,4.52739478312223,2.97868026381911,0.0101073384898643,0.889965395217809,-4.01293068834619
"13","GB43733",177,225,109,256,137,238,32,200,81,78,71,58,1.1142080807954,4.16675048364275,3.33991145272543,0.00495434471208816,0.889965395217809,-3.99225275376212
"14","GB43916",13,17,17,23,29,34,6,13,23,4,3,14,1.02476712312722,1.08288227599606,2.94916892296407,0.010711682176734,0.889965395217809,-4.42798954899319
"15","GB44026",2,4,12,8,11,8,9,16,21,11,9,14,-1.11411298760026,0.564371183688863,-2.9193740731338,0.0113579473250847,0.889965395217809,-4.45735165461535
"16","GB44068",317,411,298,414,345,466,206,394,312,157,166,228,0.489812829511451,5.49307341625439,3.18567866778698,0.00671920373970389,0.889965395217809,-3.86728747114233
"17","GB44149",49,37,29,82,59,61,33,36,35,9,17,47,0.724326316086199,2.49061668982202,3.05090120935882,0.0087667976831049,0.889965395217809,-4.29714961863143
"18","GB44710",211,292,312,942,698,376,238,420,240,74,81,142,1.03086294830657,5.32717549638546,3.61301220512494,0.00289071255900225,0.889965395217809,-3.76498165794877
"19","GB44711",9,13,31,18,17,13,4,12,8,4,3,2,1.36347352077656,0.488697608514247,3.41136355032738,0.00430224830573108,0.889965395217809,-4.42890497538561
"20","GB44829",297,597,316,1023,649,611,404,531,327,134,158,277,0.740447906587323,5.87499257444015,3.3860857778941,0.0045224624151308,0.889965395217809,-3.8228958534664
"21","GB45966",6,4,4,11,24,3,9,19,17,16,13,21,-1.25894287625378,0.70535633301686,-2.92100575016216,0.0113215821772432,0.889965395217809,-4.45100836043262
"22","GB46039",4209,2692,2409,3681,3916,2850,3861,4433,5546,4323,4396,9415,-0.886440920288313,9.28039937697176,-3.21196086473045,0.00637927932045714,0.889965395217809,-4.17316314033746
"23","GB46249",135,183,171,303,208,237,137,236,206,59,60,70,0.597817364605785,4.50729208140939,2.96396677147879,0.0104043189116953,0.889965395217809,-4.02475914736753
"24","GB46449",137,114,86,206,137,136,199,238,202,125,109,227,-0.60960177391288,4.5524404175839,-4.2983874884113,0.000761597136122746,0.889965395217809,-3.64292766677117
"25","GB46648",99,133,73,170,106,140,76,133,76,47,31,46,0.68529959016456,3.70264359616852,3.49601905875965,0.00364025899065215,0.889965395217809,-4.03430774526473
"26","GB46983",200,123,145,348,307,210,287,274,343,211,190,283,-0.511639106193128,5.16130400306598,-3.06508059541378,0.00852506626702131,0.889965395217809,-3.91003298267498
"27","GB47029",356,482,798,970,676,651,426,695,544,196,149,230,0.772513348203178,6.10447927585036,3.09332806259453,0.00806302400508255,0.889965395217809,-3.93215860913831
"28","GB47382",502,280,282,375,691,420,453,616,739,518,572,912,-0.851434747068015,6.26464131107102,-3.31168360896578,0.00523848879290121,0.889965395217809,-3.86632158506857
"29","GB47467",201,115,129,168,119,204,69,124,86,42,79,64,0.835844401198509,4.02782456554004,3.87356175151515,0.00173394277826013,0.889965395217809,-3.88656063310304
"30","GB48068",244,351,219,366,316,460,110,303,115,155,158,77,1.0374414077248,5.01504800227442,3.61822208564431,0.00286122094050387,0.889965395217809,-3.7780382117383
"31","GB48410",116,80,82,145,122,124,69,114,89,36,52,67,0.487527095860937,3.72133226584561,3.61246602182728,0.00289382208943407,0.889965395217809,-4.00185005932072
