"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"16","GB45055",179,128,126,247,332,136,56,170,102,105,147,97,0.902529799836214,4.41118321742578,3.14211743574472,0.00723711245540886,0.916202099363577,-3.99280826382833
"17","GB45447",6,10,7,8,9,10,3,1,2,6,9,2,1.34933520168472,-0.224825267865735,3.65441521954614,0.00261953973058785,0.916202099363577,-4.44321409652251
"18","GB46296",26,28,23,37,19,20,8,6,14,45,14,5,1.06660145751398,1.42070528919469,3.20285335373231,0.00641536237894951,0.916202099363577,-4.37803062547664
"19","GB46976",45,45,24,47,63,31,78,70,140,100,49,46,-0.747874744651533,3.09537377620546,-3.01128114124311,0.0093792292302379,0.916202099363577,-4.23113533456828
"20","GB47422",100,121,67,152,126,112,37,49,70,127,114,61,0.738775674399743,3.75550990091153,3.80640013303245,0.0019406215070463,0.916202099363577,-3.95882432269503
"21","GB47536",39,26,18,77,120,26,7,3,13,0,3,5,3.61052942280648,0.957017396036092,5.1392503104357,0.000152572027281668,0.916202099363577,-4.31307842787791
"22","GB47669",1288,2352,837,2294,1793,681,1890,2124,2424,3218,3425,1652,-0.702849887511185,8.12352792381124,-3.09409191303771,0.00796026832449404,0.916202099363577,-4.12134646379423
"23","GB47902",28,33,16,25,73,25,76,53,72,99,59,22,-0.859145854124949,2.69001301496019,-3.08154889393219,0.00816066200470349,0.916202099363577,-4.26940977011945
"24","GB48271",6,8,18,14,15,12,2,7,4,4,7,2,1.4912269017044,0.153423102638158,3.53845464212357,0.00329561769247397,0.916202099363577,-4.43393557187294
"25","GB48474",490,752,430,509,622,211,695,1093,1199,1346,977,450,-0.852885395146536,6.64510879361417,-3.27215399567089,0.00559070618355055,0.916202099363577,-3.93778080060041
"26","GB48492",365,365,224,271,385,141,625,600,944,488,955,642,-1.26671525951008,6.06753782416301,-4.86658703432673,0.000252572000630927,0.916202099363577,-3.48489339297377
"27","GB48789",32,46,47,127,61,70,18,19,22,62,40,33,1.06949003904093,2.67970284278014,3.09916009779833,0.00788068747082039,0.916202099363577,-4.26824459293168
"28","GB48814",6,14,9,10,24,8,37,33,45,27,26,17,-1.29220197748323,1.49435870570947,-3.82397330714,0.00187461841854357,0.916202099363577,-4.32046675830826
"29","GB48860",31,14,10,20,35,14,70,36,177,103,43,53,-1.74946227068882,2.48850062112905,-4.69334844795279,0.000349593618986276,0.916202099363577,-4.11788010324492
"30","GB48979",71,81,67,97,54,34,79,114,152,147,131,65,-0.691847204979939,3.69510999347896,-3.14967623688691,0.00712939642176419,0.916202099363577,-4.11460935120979
"31","GB49248",210,207,214,265,162,202,165,228,54,103,57,95,1.24666967864924,4.49163734949048,3.01336176870541,0.00934068643963955,0.916202099363577,-4.02728698288215
"32","GB49545",125,134,105,163,190,46,297,373,414,324,207,159,-1.17037892579103,4.80280431227205,-4.00073641659194,0.00132510241364867,0.916202099363577,-3.72882422329592
"33","GB49609",818,908,410,864,857,409,1129,940,1554,1582,1152,537,-0.600852684908278,7.03689201338901,-3.52576024424141,0.00337959709763736,0.916202099363577,-3.91287104772632
"34","GB49726",316,372,184,492,558,202,529,438,526,610,610,379,-0.571494990151904,5.96973899114686,-3.208906312354,0.0063387404833769,0.916202099363577,-3.89063128768655
"35","GB49921",373,454,182,560,371,378,178,115,323,522,331,216,0.640512422235799,5.54470993006647,3.1619709650628,0.00695758555595587,0.916202099363577,-3.88955664966527
"36","GB50055",29,32,20,64,68,11,42,115,89,91,88,56,-1.09949724076605,2.91950205787678,-3.22046531380233,0.00619494423932145,0.916202099363577,-4.22246788084188
"37","GB50171",76,90,76,79,90,42,90,107,152,182,127,69,-0.579852583158848,3.82939109257653,-3.18341418653487,0.00666772797100017,0.916202099363577,-4.0821779712106
"38","GB50415",190,241,222,351,269,241,108,135,147,168,262,178,0.750491273946422,4.9404683596773,3.25958704321451,0.00573196982245118,0.916202099363577,-3.88439560288492
"39","GB50453",1262,1178,1115,1297,1295,843,1616,1866,2597,2960,1729,1116,-0.602449817352579,7.82497940958704,-3.22628734465219,0.00612375303678752,0.916202099363577,-4.06739020039372
"40","GB51749",317,445,254,456,355,395,171,174,332,417,387,236,0.533704587612236,5.58858892870325,3.24493208843098,0.00590121110109239,0.916202099363577,-3.8602299669528
"41","GB52048",14,15,9,11,14,10,3,20,5,2,4,4,1.43668066517723,0.309190188623192,3.00509297112985,0.00949479356454575,0.916202099363577,-4.46105547224193
"42","GB52465",104,53,88,101,121,60,173,191,143,287,176,106,-0.938804484323283,4.21384960455085,-3.70574631132535,0.00236681886506709,0.916202099363577,-3.89662694176459
"43","GB52844",88,98,40,103,85,50,48,23,57,104,46,46,0.676753635071961,3.21457727117825,3.02887294006871,0.00905823921803635,0.916202099363577,-4.20979067174525
"44","GB53116",8624,6402,6263,7348,7335,3283,12356,13003,12981,16303,15170,5999,-0.844633506395985,10.3868997456322,-3.30577527805295,0.00522964020112675,0.916202099363577,-4.23177805666183
"45","GB53644",115,142,84,147,105,105,35,36,59,148,115,61,0.854155880641462,3.74061572042788,3.52617456355546,0.0033768224321917,0.916202099363577,-4.0223397613416
"46","GB54273",24,26,38,62,44,30,9,34,7,22,21,18,1.2647663651506,1.91356550854397,3.02870500778341,0.00906125146285073,0.916202099363577,-4.35576213104294
"47","GB54313",23,37,12,31,31,14,29,26,58,67,45,22,-0.627132296458226,2.1989497132196,-3.06493764281575,0.00843376540824303,0.916202099363577,-4.32190944318932
"48","GB54775",207,240,112,234,291,134,254,225,382,422,321,154,-0.427374829506559,5.15448897252323,-3.36978849523801,0.00460542093172363,0.916202099363577,-3.82961365082537
"49","GB55400",56,25,47,63,33,26,28,10,19,20,23,13,1.19430421644532,2.05108272385397,3.55842640235201,0.00316773163067224,0.916202099363577,-4.28152224031142
"50","GB55636",78,79,40,95,77,50,103,88,152,113,146,61,-0.541440347991178,3.70224138647328,-3.36981850845127,0.00460514650311071,0.916202099363577,-4.06313820978795
