"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40083",1261,359,1385,251,378,1100,303,299,499,349,181,528,1.03849365708334,6.15789259963688,3.10022125439156,0.00788091706235204,0.999838954218999,-3.96390291777667
"2","GB40141",254,45,441,51,120,397,49,84,120,88,39,77,1.279853488834,4.00838529592548,2.63214741074492,0.0197889786576326,0.999838954218999,-4.21215725335498
"3","GB40210",8,10,9,7,11,7,6,5,6,2,1,5,1.26566053522935,-0.0931762815513343,3.63168690115946,0.00274864514347986,0.999838954218999,-4.44393495120827
"4","GB40681",21,3,27,7,43,50,5,8,8,3,12,5,1.71734797659211,0.763185451964413,2.81232971177507,0.0139116094791819,0.999838954218999,-4.45839921679095
"5","GB41097",956,146,248,174,188,443,106,211,149,297,91,84,1.17929597393308,4.93821041632395,2.66231165303219,0.0186598031176592,0.999838954218999,-4.10401527983611
"6","GB41110",22,32,10,24,38,14,203,63,378,36,28,150,-2.11504115377754,2.80952246253126,-3.17910747421306,0.00674026609830986,0.999838954218999,-4.26923663558448
"7","GB41192",18,8,9,18,28,19,5,7,14,14,2,8,1.10462441758053,0.746205407257453,2.76232687976691,0.0153458407284321,0.999838954218999,-4.46207936603345
"8","GB41284",1823,334,525,498,583,1081,221,242,176,492,317,265,1.51802992310011,6.04655414184895,3.71770421978397,0.00231929088453767,0.999838954218999,-3.78939401829871
"9","GB41311",854,217,797,284,866,340,1824,480,1178,1703,527,1217,-0.965358873217508,6.75230290419035,-2.79088837196143,0.0145098154285145,0.999838954218999,-4.10661204174312
"10","GB41965",31,10,32,25,75,38,21,4,26,6,33,2,1.8265685759919,1.4643624519137,2.87480308832458,0.0123029547224461,0.999838954218999,-4.41571842845955
"11","GB42626",488,94,281,1240,1282,838,184,379,513,85,38,67,1.96838275623556,5.36632275167654,2.81478009993089,0.013844799735928,0.999838954218999,-4.07189157811566
"12","GB42639",24,21,26,16,15,12,5,7,16,5,12,19,1.09960638084804,1.06674570510425,2.93619957723772,0.0109004073305241,0.999838954218999,-4.43052111557733
"13","GB42899",303,258,414,267,459,451,187,302,352,363,226,275,0.494646807935796,5.57991708941376,2.90575945731977,0.0115749348208443,0.999838954218999,-3.98777444353175
"14","GB43818",333,139,529,180,379,146,811,407,662,396,199,560,-0.736094242411886,5.70931602116159,-2.63082861833739,0.019839827074117,0.999838954218999,-4.09380870191738
"15","GB43882",330,132,352,223,206,302,215,150,196,128,153,178,0.742111560692838,4.96300034226514,2.84577298845804,0.0130264118248023,0.999838954218999,-4.02916245164363
"16","GB43927",5,25,22,0,3,2,13,12,19,28,10,41,-1.73241143179955,0.552298856703855,-2.60931339755181,0.0206874536034626,0.999838954218999,-4.48413056206635
"17","GB44050",3,2,6,1,8,5,7,14,11,7,6,9,-1.00722216141841,-0.108710708570574,-2.89988918763521,0.0117096579639955,0.999838954218999,-4.48399656000658
"18","GB44055",465,48,278,83,234,615,81,93,150,93,91,83,1.30885549655047,4.43938237312966,2.60963701752886,0.0206744485147396,0.999838954218999,-4.16842232549353
"19","GB44185",729,181,647,249,358,703,296,238,315,261,197,282,0.831071473204517,5.6716976354486,2.90383853761978,0.0116188515058027,0.999838954218999,-3.99602599266251
"20","GB44442",58,32,50,61,73,102,14,31,31,43,53,25,1.12969241701495,2.71934900490545,3.01799323632469,0.00927390141414248,0.999838954218999,-4.28654098999166
"21","GB44483",770,781,951,546,994,850,543,688,991,809,485,750,0.363389884156693,6.83924393368025,2.77415021986177,0.0149942050586266,0.999838954218999,-4.11548539547276
"22","GB45278",398,347,786,426,730,170,608,734,1207,1114,671,589,-0.770503883702323,6.47299090735792,-2.69936347292045,0.0173581040988882,0.999838954218999,-4.11108041391458
"23","GB45495",997,500,1092,503,526,592,804,1589,1552,1251,794,909,-0.58922875221632,7.03989879935678,-2.83417339073612,0.0133270035554918,0.999838954218999,-4.11646086649371
"24","GB45708",77,110,165,139,133,100,56,74,62,95,61,151,0.738558182576269,3.88575273483566,2.66709804060521,0.0184864674312836,0.999838954218999,-4.21041806481349
"25","GB48026",12,12,12,7,19,11,1,5,5,11,3,20,1.18688049910156,0.36915986567103,2.70346518997805,0.0172195456550572,0.999838954218999,-4.48148741808447
"26","GB48243",40,7,31,32,90,103,2,14,10,9,39,15,1.98997073107652,1.67567105765644,2.87925544122589,0.0121955421422693,0.999838954218999,-4.40338256925581
"27","GB48364",762,107,749,150,299,440,142,106,308,213,119,212,1.07980734348827,5.18622783815579,2.89638437993039,0.0117908270498791,0.999838954218999,-4.0101288048557
"28","GB48447",100,24,78,11,67,57,27,27,32,14,17,22,1.25603341992999,2.30505455534916,3.17475372523074,0.00679870268287301,0.999838954218999,-4.30823535596371
"29","GB48672",172,102,235,82,187,120,96,136,216,101,73,102,0.480848086483607,4.28313336821303,2.82755136201324,0.0135016420545391,0.999838954218999,-4.10892909663774
"30","GB48695",9,18,15,9,27,20,10,15,11,4,6,8,1.00735257717238,0.851376674881174,2.63699614343905,0.0196031091813002,0.999838954218999,-4.46655564942206
"31","GB48705",18,27,36,20,50,34,17,16,16,10,15,32,0.993422897042238,1.79017323429247,3.03778624901378,0.00891781304386072,0.999838954218999,-4.36958893759887
"32","GB49810",13,8,15,10,8,7,3,6,9,9,1,9,0.970280275840835,0.217496468513406,2.84191908415484,0.0131255374650772,0.999838954218999,-4.47758057041533
"33","GB49876",275,186,380,160,195,103,702,347,481,401,180,464,-0.855143297819089,5.43792468359005,-3.14942935282963,0.00714874066800336,0.999838954218999,-3.9239243762383
"34","GB50005",209,64,185,35,72,199,41,122,56,31,28,80,1.19197132778433,3.50752948229177,2.71762749350557,0.0167493522354985,0.999838954218999,-4.25102973680858
"35","GB50702",15,29,29,17,55,45,5,14,29,28,10,16,1.04821484117015,1.68423613162541,2.79324359737349,0.0144428955925501,0.999838954218999,-4.40533867646925
"36","GB51173",19,6,23,11,23,38,0,6,5,3,4,12,2.3467735576023,0.354714667886293,3.98768484099683,0.0013647141470258,0.999838954218999,-4.40452712768753
"37","GB51808",8,7,9,10,17,22,6,5,11,7,2,5,1.07350712368803,0.351468209649698,2.94944823665669,0.0106190551693031,0.999838954218999,-4.46531515909423
"38","GB52318",2368,123,1861,1213,2284,3825,100,498,276,105,566,233,2.66334766136573,6.44771469788565,3.65536790378423,0.00262298800455549,0.999838954218999,-3.88495090009354
"39","GB52428",5555,2695,8956,4875,4363,10373,2351,4243,4147,1464,2942,3227,1.07432734571854,9.26681909079871,2.93092780912012,0.0110143903046149,0.999838954218999,-4.24937924419787
"40","GB52630",113,66,131,79,192,308,85,58,113,68,65,106,0.867798117290242,3.9718837530047,2.67997116680343,0.0180279901165071,0.999838954218999,-4.19704160937732
"41","GB53553",7,6,15,11,17,15,2,6,7,5,8,6,1.16196218186144,0.327946743471916,3.09579199332308,0.00795036347092521,0.999838954218999,-4.4567833214813
"42","GB53579",890,194,1051,256,512,299,539,1954,620,1423,829,1123,-1.056916117171,6.65430224065549,-2.81524733624389,0.013832096235624,0.999838954218999,-4.09239925506403
"43","GB54419",8,11,12,6,7,8,3,8,4,7,2,7,0.921106600994962,0.0616938850340532,2.83700402428582,0.0132530297726157,0.999838954218999,-4.48341376730038
"44","GB54439",189,254,238,189,207,270,76,174,213,223,120,145,0.719226404728229,4.8110489287334,3.1646359858869,0.006936458707777,0.999838954218999,-3.9426932652299
"45","GB54490",25,7,25,4,6,17,1,3,12,5,2,13,1.40647336434104,0.201167522649454,2.66444058414556,0.0185825116245655,0.999838954218999,-4.48985121887379
"46","GB54541",4912,388,2697,539,2345,3436,678,588,999,360,328,757,1.65310800887607,7.23836473220197,3.52359708274186,0.00340408077303338,0.999838954218999,-3.96288179215474
"47","GB54997",49,88,95,53,75,60,150,100,194,113,44,130,-0.603197604767424,3.74848433470193,-2.65832374125123,0.0188054251382566,0.999838954218999,-4.23183734508109
"48","GB55086",33,17,59,21,71,16,12,6,38,13,11,31,1.16463502694524,1.76481103661272,2.94462942467838,0.0107205512494511,0.999838954218999,-4.3831288289971
"49","GB55203",553,9,377,130,353,685,34,49,44,17,91,19,2.78514590113943,3.71411542674862,2.70371613743906,0.0172111034901191,0.999838954218999,-4.2634969652701
"50","GB55630",7,7,20,8,22,12,33,16,44,94,10,28,-1.20517677025704,1.52986436271742,-2.9415970400917,0.0107849099730881,0.999838954218999,-4.40337657523285
