"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40365",193,209,273,90,216,226,159,178,336,328,165,184,-0.327823594336706,4.96029996062989,-2.65000130990271,0.0191536333841667,0.999812645647809,-4.08556690817671
"2","GB40368",7,7,7,1,5,6,9,8,10,14,6,6,-0.915562696160455,0.0868561883899583,-2.9972369316565,0.00969086630529507,0.999812645647809,-4.47148397811645
"3","GB40506",17,13,21,13,18,27,7,8,16,15,3,10,0.731906300288302,0.986579374503343,2.62908675410972,0.019948738620382,0.999812645647809,-4.45991386489419
"4","GB40639",385,813,712,67,329,168,159,80,168,262,58,110,1.10129624725906,4.90853853456912,2.59084892811322,0.0214857474611012,0.999812645647809,-4.13805122571027
"5","GB40871",19,26,42,22,44,31,5,8,17,50,13,5,1.06462455034146,1.54220738068469,2.69082149525131,0.017689336693184,0.999812645647809,-4.42578244524205
"6","GB41126",297,325,731,106,368,353,172,114,324,259,170,155,0.567364950582045,5.226640945198,2.70720656094296,0.0171326724932828,0.999812645647809,-4.06336732769762
"7","GB42271",21,13,42,12,40,28,29,29,50,33,28,37,-0.656574863799243,2.1290529419911,-2.63819870863017,0.0195984778355616,0.999812645647809,-4.38801486033453
"8","GB44367",7,70,136,25,88,19,0,9,37,3,9,0,3.17129157198322,0.89057177222971,3.12824301773281,0.00747978980167728,0.999812645647809,-4.43493716257395
"9","GB44387",18,31,44,7,30,20,9,5,11,22,13,9,0.90616979356631,1.26445302378594,2.84213994607036,0.0131534885169211,0.999812645647809,-4.42565675882916
"10","GB44495",13,10,21,8,15,10,8,3,12,6,5,5,0.788725029607031,0.479635299169218,2.76936528840425,0.0151718216593402,0.999812645647809,-4.47200110495952
"11","GB44791",34,41,98,31,67,60,34,19,50,34,23,33,0.556658708962751,2.62084296251538,2.58824286636545,0.0215945653905951,0.999812645647809,-4.35844406455482
"12","GB45140",50,91,131,46,192,163,32,31,46,71,49,66,0.934957137004387,3.38894732916534,3.00270249704801,0.00958685560164226,0.999812645647809,-4.20312197317123
"13","GB45416",22,26,40,14,33,32,40,25,47,43,20,51,-0.592439623258283,2.2637824133917,-2.92696429828461,0.0111315983884241,0.999812645647809,-4.33765581569699
"14","GB45986",69,47,91,42,37,82,61,95,222,143,41,48,-0.80407977984632,3.43805773726069,-2.63021896463055,0.0199048893283352,0.999812645647809,-4.27026580806371
"15","GB46164",18,34,54,10,43,21,10,9,16,22,14,5,1.01177540878341,1.45264941780508,3.08125067363301,0.00820851034983435,0.999812645647809,-4.39113554603554
"16","GB46194",182,167,233,108,215,205,191,165,307,244,118,210,-0.320140657449396,4.85914832478209,-2.79831953773212,0.0143349090253091,0.999812645647809,-4.04295354034308
"17","GB46210",94,96,120,61,99,109,105,109,159,141,73,78,-0.36616618527752,3.95533046744235,-2.74628461181626,0.0158729539424885,0.999812645647809,-4.17326031209384
"18","GB46296",26,28,45,23,37,19,8,6,14,14,5,20,1.25817129024493,1.42070528919469,4.2550181503476,0.000817185138996534,0.999812645647809,-4.29993547616759
"19","GB46314",388,348,446,247,434,439,480,356,541,524,295,406,-0.35243418769667,5.94246767528749,-2.92391186572982,0.0111987477848498,0.999812645647809,-3.99125943171451
"20","GB46318",634,654,886,362,554,791,1040,916,1091,693,452,711,-0.520686878809326,6.74838534128707,-2.77079553616911,0.0151293830810271,0.999812645647809,-4.10808499443552
"21","GB46884",8,11,20,7,10,11,3,3,9,8,3,8,0.793960266559572,0.26887209716323,2.74435901236964,0.0159328564726794,0.999812645647809,-4.48188177224967
"22","GB47297",10,6,11,5,12,15,3,1,7,11,1,3,1.20842241091619,-0.126742413294103,3.14680494733393,0.00720998172370634,0.999812645647809,-4.46762483786082
"23","GB48159",13,16,31,5,41,15,7,8,4,15,4,11,1.0408735161072,0.830615919921022,2.56319110761825,0.0226681050565979,0.999812645647809,-4.47322022626425
"24","GB48160",40,44,59,21,102,50,19,22,24,44,32,23,0.714484771680454,2.45910110138082,2.55966284747625,0.0228233739094614,0.999812645647809,-4.37640694188023
"25","GB48492",365,365,488,224,271,385,625,600,944,955,642,141,-0.896921305658823,6.06753782416301,-2.5991226201479,0.0211437709175513,0.999812645647809,-4.11365663651458
"26","GB48823",31,28,52,16,20,18,11,11,17,17,14,14,0.69824246474361,1.56230560905561,2.59235248936269,0.0214232062185691,0.999812645647809,-4.43232801839044
"27","GB49261",7,4,21,8,22,36,30,41,52,34,29,15,-1.42266797185817,1.65231728156564,-3.36979889192602,0.00463570958851155,0.999812645647809,-4.34840088458785
"28","GB49332",4,7,4,2,5,8,17,11,9,11,5,8,-1.13982144891232,0.139749373594193,-3.27918521275374,0.00554718512148314,0.999812645647809,-4.45251063051294
"29","GB49510",37,7,152,8,404,642,0,7,15,0,3,1,4.87578330405909,0.942249237713526,3.1407186906644,0.00729736559771265,0.999812645647809,-4.42711477201807
"30","GB49732",35,97,140,47,180,135,23,21,55,53,42,60,1.06718652021417,3.20621287417187,3.01864847167303,0.00928966322286981,0.999812645647809,-4.22618958614697
"31","GB49750",54,29,75,34,54,63,47,56,90,128,42,49,-0.575452232245771,3.10658988104197,-2.62200518473864,0.0202251284349564,0.999812645647809,-4.30700453320403
"32","GB50382",58,67,81,37,70,61,21,26,54,71,25,44,0.519712262818732,2.86894942419414,2.59880785553844,0.0211566843483562,0.999812645647809,-4.33535961389904
"33","GB50660",12,11,28,5,11,15,1,2,14,13,2,6,1.18433213257036,0.255818781539803,2.72495106900551,0.0165490396462019,0.999812645647809,-4.48373341737923
"34","GB50828",71,103,156,44,97,118,40,66,110,83,26,44,0.535292436497829,3.45631481150645,2.60927183255887,0.0207314498954344,0.999812645647809,-4.27351782298385
"35","GB50847",19,31,40,15,35,33,10,9,14,24,15,13,0.840790974582719,1.5987320650903,3.52708582173372,0.00339559125766194,0.999812645647809,-4.33552131483857
"36","GB50869",165,103,204,97,141,174,172,183,247,201,89,180,-0.462751173154706,4.58875699663888,-2.73697945175224,0.0161644704091758,0.999812645647809,-4.09147781366857
"37","GB51728",86,89,94,72,115,64,69,114,153,137,73,119,-0.532637451700551,3.87815324257234,-2.59953927728643,0.0211266889854263,0.999812645647809,-4.22232995436293
"38","GB51772",34,36,32,27,38,48,46,39,69,59,39,35,-0.60171419869936,2.6557668846303,-3.03049535695903,0.00907478203636019,0.999812645647809,-4.28402935522803
"39","GB52238",47,51,81,44,85,88,13,26,38,74,36,36,0.749628837356033,2.82540736239969,2.57302866905796,0.0222405387253629,0.999812645647809,-4.34487221063045
"40","GB52844",88,98,104,40,103,85,48,23,57,46,46,50,0.770158097193103,3.21457727117825,3.80345588535287,0.00196913971987339,0.999812645647809,-4.08624074787127
