"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40013",194,295,46,50,114,344,97,50,23,158,22,31,1.66948244888832,3.62194817045373,3.28264260926124,0.00550752250572495,0.999927105016949,-4.12792538674684
"2","GB41687",86,129,58,57,88,105,63,56,45,99,71,82,0.447250441818422,3.53547274275559,2.4223955576526,0.0297190846685677,0.999927105016949,-4.30876976059329
"3","GB42201",13,11,7,10,29,16,5,5,12,10,12,5,0.838759787209144,0.679434977586676,2.70659059903027,0.0171498783107984,0.999927105016949,-4.4689141525797
"4","GB42639",24,26,12,16,15,19,5,21,7,16,5,12,1.02910668594118,1.06674570510425,2.68594469139425,0.0178549097624092,0.999927105016949,-4.4525151096076
"5","GB44066",6,19,6,5,11,11,5,4,3,7,4,7,0.961930254960269,0.100287945680356,2.97278441305882,0.010167429615631,0.999927105016949,-4.4752954934981
"6","GB44552",1933,7169,1265,478,1960,11272,875,676,69,2687,228,174,2.62547290995001,7.24085684822424,3.11254690186536,0.00771354933782652,0.999927105016949,-4.07303553904419
"7","GB44561",124,397,70,60,124,513,65,66,26,160,48,31,1.66300790469834,3.82732487851522,3.46234275743415,0.00385813406513245,0.999927105016949,-4.06052356104762
"8","GB44708",8,14,2,5,8,15,10,15,25,20,21,13,-0.951757134118672,0.826358872136044,-3.15760803290927,0.00705534043823068,0.999927105016949,-4.42842093562888
"9","GB45437",111,119,40,56,70,96,110,85,194,165,165,78,-0.597095668081741,3.91911512267577,-3.04562174468436,0.00880517088114663,0.999927105016949,-4.115231467078
"10","GB45614",3911,3371,1205,2163,2777,2990,5897,3078,12967,7278,4968,6048,-1.13563149542957,9.2491737737383,-4.13845549146717,0.00102320950384741,0.999927105016949,-4.05345499487873
"11","GB45763",147,149,35,75,125,300,56,75,23,186,87,18,1.16408432619276,3.61887989087878,2.60942365284882,0.0207216037205225,0.999927105016949,-4.26340502176711
"12","GB46465",118,129,48,57,144,120,110,106,140,200,198,92,-0.370102161686169,4.12482028832261,-2.58795978372451,0.0216026061209516,0.999927105016949,-4.20038270556134
"13","GB46486",54,50,42,30,46,43,36,21,24,26,37,24,0.765093597072405,2.42842291354414,3.1930722103708,0.00657685595662659,0.999927105016949,-4.29075689511821
"14","GB46597",215,239,157,127,137,115,99,89,103,202,132,88,0.54761546824276,4.37394868249869,2.39694410012967,0.0312006369096082,0.999927105016949,-4.22851233360586
"15","GB46626",41,62,33,19,46,28,18,12,10,48,19,31,0.926962864514272,2.06356552840046,2.84792267230699,0.0130019329819248,0.999927105016949,-4.37069400382127
"16","GB46924",19,32,13,18,33,42,10,5,14,27,6,42,1.00449935323786,1.49489265484147,2.39338242418018,0.0314134911481661,0.999927105016949,-4.45953429011395
"17","GB47536",39,13,18,5,77,120,7,3,26,0,3,26,2.7009443605695,0.957017396036092,2.68778875936273,0.0177908088347668,0.999927105016949,-4.46649403368779
"18","GB47824",14,17,22,19,24,48,4,24,11,6,15,9,1.25792052369746,1.23167523205207,2.72620154554046,0.0165053039859315,0.999927105016949,-4.44128308878451
"19","GB48243",40,31,39,32,90,15,2,7,14,10,9,103,1.71993995722812,1.67567105765644,2.49240308171663,0.0259823735129622,0.999927105016949,-4.44423341622679
"20","GB48480",10,11,5,10,11,18,1,13,5,4,4,5,1.28944493919085,0.140783951037799,2.88804853862564,0.0120153320251576,0.999927105016949,-4.4785031939337
"21","GB48788",523,727,424,331,574,612,366,426,353,582,471,399,0.389828688665761,6.17376517748386,2.63270966596128,0.0198050971986069,0.999927105016949,-4.10725186676104
"22","GB48816",28,38,15,14,24,46,10,12,19,28,23,19,0.636815372150711,1.7208649882658,2.71695063427354,0.0168063709260222,0.999927105016949,-4.40962834597895
"23","GB49260",148,210,141,305,217,188,110,101,137,231,174,65,0.673895007944004,4.5947563319992,2.56018224469019,0.0227965448967794,0.999927105016949,-4.15914907485016
"24","GB49467",46,44,52,36,48,50,32,26,28,23,21,46,0.806908242979075,2.4892064808563,2.53955960308872,0.0237238143077314,0.999927105016949,-4.37939097321539
"25","GB49791",15,23,10,19,26,43,23,33,42,48,53,35,-0.736337954401316,2.12239709232962,-2.97796902579098,0.0100639370971577,0.999927105016949,-4.34940994615897
"26","GB50127",44,43,24,24,54,40,48,40,44,87,64,48,-0.426927179269308,2.77701490463833,-2.5416225449627,0.0236294473254502,0.999927105016949,-4.35596070531358
"27","GB50148",15,25,11,19,29,28,21,45,40,53,58,16,-0.699310672771918,2.05595454511705,-2.46105205318821,0.0275965428141687,0.999927105016949,-4.42020292649273
"28","GB50454",322,288,168,117,222,203,99,114,204,299,202,112,0.489453718709754,4.80743403730459,2.52768486750887,0.0242740989930128,0.999927105016949,-4.14678619017157
"29","GB51095",202,459,233,215,386,276,122,85,267,423,242,208,0.598901507649881,5.18250257120997,2.51308397563672,0.024967543474106,0.999927105016949,-4.13234867046496
"30","GB51173",19,23,4,11,23,12,0,6,6,5,3,38,1.65849613626366,0.354714667886293,2.40337897569107,0.0308195492378003,0.999927105016949,-4.50451451876737
"31","GB52039",888,722,819,975,1326,776,361,355,742,1046,751,856,0.679839644051382,6.85835263131066,2.44866339990814,0.0282604850207284,0.999927105016949,-4.21406394927147
"32","GB52294",319,272,492,370,568,92,139,29,164,76,63,486,1.698618700791,4.8083974394428,2.59071350179005,0.0214875871500058,0.999927105016949,-4.15997873334752
"33","GB52624",21,33,19,21,33,28,17,8,23,23,27,16,0.57145352354772,1.73707316210436,2.5533420543532,0.0231001682151064,0.999927105016949,-4.42727170087351
"34","GB52854",56,94,23,27,48,108,37,25,28,59,36,13,0.899348308695141,2.60364152707714,3.1080823890926,0.00778199381922547,0.999927105016949,-4.28441478229549
"35","GB52885",9,20,8,10,28,53,3,8,3,29,12,8,1.17253255676644,0.880495997990089,2.40577651732442,0.0306786979522216,0.999927105016949,-4.48572666660244
"36","GB53230",162,240,85,76,192,160,139,187,250,260,290,183,-0.445346812102713,4.7337899131979,-2.96925834319542,0.0102384143158119,0.999927105016949,-4.01382447787616
"37","GB53449",12,13,12,8,14,15,17,17,22,24,23,15,-0.561007371952196,1.28386288269575,-2.53973445149983,0.0237158020203064,0.999927105016949,-4.45420892112229
"38","GB53659",12,15,2,9,12,12,18,12,21,21,21,19,-0.816383103027992,1.03861057949051,-2.85559016838519,0.0128074577181716,0.999927105016949,-4.43962185544183
"39","GB53823",11,17,3,10,15,8,13,12,26,32,14,17,-0.739673860826362,1.05172273904583,-2.43281574946815,0.0291320754804141,0.999927105016949,-4.47576274662582
"40","GB53925",3939,13075,1471,3549,3815,2729,3119,1197,736,2545,1539,2431,1.20589168714829,8.6120155157285,2.85384472930891,0.0128514760200986,0.999927105016949,-4.22648344647583
"41","GB54486",510,617,136,212,432,674,305,834,1755,743,595,848,-0.910706907556628,6.33807921681336,-2.57718938524781,0.0220582034607089,0.999927105016949,-4.14457271105537
"42","GB54838",388,439,192,261,334,451,304,248,95,419,214,132,0.786413000732701,5.34062963298907,2.74175960038833,0.0160107766892103,0.999927105016949,-4.05191171357691
"43","GB55006",27,44,16,10,38,34,33,25,49,64,47,33,-0.509045774278252,2.30619660985785,-2.52846054242822,0.0242377821141023,0.999927105016949,-4.39407742953666
"44","GB55032",9,8,7,6,18,9,6,5,5,6,5,2,0.990463948444568,0.0909503635057888,3.00407985155512,0.00955832469818666,0.999927105016949,-4.47357288752128
"45","GB55086",33,59,11,21,71,31,12,17,6,38,13,16,1.26312448400999,1.76481103661272,3.3742289009957,0.00459360752941279,0.999927105016949,-4.33953693192193
"46","GB55144",73,217,44,58,157,175,131,51,44,61,121,39,0.831378492343787,3.66896987140417,2.50155665782328,0.0255284110789536,0.999927105016949,-4.27817019501799
"47","GB55331",8,14,6,7,21,18,1,4,4,8,6,13,1.26162694022878,0.270524605257601,3.04123213359263,0.00888189592498463,0.999927105016949,-4.46474394039479
"48","GB55445",27,19,18,24,60,23,8,11,10,32,14,10,1.06608997996944,1.51921550913135,3.0638667628737,0.00849324043774931,0.999927105016949,-4.38999068489919
"49","GB55511",141,103,56,44,76,93,95,90,330,197,127,236,-0.886199885118939,4.12334001280453,-2.75038899031112,0.0157427396134565,0.999927105016949,-4.16548486894812
"50","GB55657",81,101,73,60,150,94,52,37,35,126,52,86,0.712561102802431,3.47861173580365,2.70468182648453,0.0172139081475072,0.999927105016949,-4.25458889053727
