"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40008",943,1066,867,721,1046,1178,345,474,955,1360,458,396,0.589067541597093,6.84376750148427,2.59154141400736,0.0214386441586861,0.999812416029298,-4.17578129452232
"2","GB40069",31,54,76,18,30,30,5,10,18,12,7,37,1.42402721869745,1.70872903684336,3.62897802915677,0.00277092361834002,0.999812416029298,-4.32723027013221
"3","GB40283",175,209,206,87,145,148,59,46,273,137,47,87,0.601647084251284,4.16253881285171,2.43884961141661,0.0287807356347603,0.999812416029298,-4.24271601635511
"4","GB40617",51,49,45,13,57,36,7,3,63,46,6,14,1.17534591202929,1.83371367131136,2.50657838804388,0.0252670028039898,0.999812416029298,-4.4334340768135
"5","GB41314",12,21,19,13,27,24,21,27,42,23,21,27,-0.607156535134346,1.7896591145736,-2.49254220537675,0.0259596265494719,0.999812416029298,-4.43218456042212
"6","GB42201",13,12,11,10,29,16,5,5,10,12,7,5,0.82724106638637,0.679434977586676,2.6340496855072,0.0197396443849557,0.999812416029298,-4.4763836469157
"7","GB43512",44,37,77,81,41,77,56,131,142,110,108,48,-0.860245079722053,3.47783763665361,-2.51295412719046,0.0249582770210993,0.999812416029298,-4.29799836598767
"8","GB43684",36,28,43,9,45,26,26,10,22,13,11,15,0.770211034332208,1.69868648723749,2.54991982768412,0.023238505171406,0.999812416029298,-4.43221148376987
"9","GB44043",30,52,40,19,11,12,24,1,11,13,3,9,1.41601658265393,1.04677149073647,2.4450898809353,0.0284383971335344,0.999812416029298,-4.4792634711092
"10","GB44356",10,6,12,9,12,15,22,11,22,20,10,13,-0.738678109840674,1.01540157083737,-2.78859635693369,0.0145956830076802,0.999812416029298,-4.44664163645635
"11","GB44486",127,144,157,77,168,133,148,114,251,172,82,143,-0.294041726384245,4.39847765622106,-2.44357863543167,0.0285209447467658,0.999812416029298,-4.21013503164433
"12","GB44502",1040,1146,1317,525,1352,1690,456,301,1599,1055,295,343,0.925512823495969,6.8909038073521,3.68060683991472,0.00250247572448162,0.999812416029298,-3.89040000332403
"13","GB44709",202,389,294,150,358,420,70,194,308,192,115,223,0.62882257415128,5.06265765979741,2.36239430651612,0.0333070615293881,0.999812416029298,-4.19533894245992
"14","GB45396",21,17,43,14,17,33,44,31,45,48,22,19,-0.687307706971375,2.08166842079518,-2.62398042722401,0.0201299240221281,0.999812416029298,-4.39724507899853
"15","GB45422",25,14,30,12,15,32,24,29,36,33,18,28,-0.582938135961177,1.87228120316104,-2.38016865315502,0.0321980238881352,0.999812416029298,-4.44090687987077
"16","GB45846",38,81,89,29,76,53,3,26,62,42,9,47,1.16516089958899,2.44160520810941,2.45009332577189,0.0281667234293837,0.999812416029298,-4.40171308120639
"17","GB46334",124,150,183,72,158,174,229,114,260,155,111,184,-0.411116125856782,4.54621925045063,-2.33724872740956,0.0349380861436891,0.999812416029298,-4.22994520103272
"18","GB46340",10,6,8,6,11,7,15,10,16,13,8,15,-0.793225260899628,0.674063932147795,-2.91752050877402,0.0113274455273526,0.999812416029298,-4.45440620469234
"19","GB46558",394,379,119,323,186,29,5,45,86,51,32,35,2.16632519639564,3.55888929322336,2.56774686080307,0.0224504513650541,0.999812416029298,-4.3054944499481
"20","GB46710",152,213,261,95,194,149,162,205,283,241,137,201,-0.379344987113197,4.82208172794376,-2.56491852425486,0.0225737379329705,0.999812416029298,-4.13316873462696
"21","GB47536",39,26,13,5,77,120,7,3,0,3,18,26,2.66609643731284,0.957017396036092,2.63448396777,0.0197229776146621,0.999812416029298,-4.47192037441385
"22","GB48355",693,864,979,489,906,1011,588,355,955,908,335,481,0.37970127953346,6.68040043879372,2.82521351607178,0.0135835266278662,0.999812416029298,-4.09315680741759
"23","GB48438",15,23,28,10,38,20,8,5,13,24,2,5,1.22815843213111,0.970531924290328,3.59186619598133,0.00298171826690935,0.999812416029298,-4.39130281382365
"24","GB48694",7,8,9,2,12,10,19,11,15,19,7,6,-0.785486540386315,0.570539675261103,-2.41755343323886,0.0299788944464572,0.999812416029298,-4.49636656496423
"25","GB49109",186,292,207,101,221,171,101,38,208,147,45,133,0.769340406174334,4.35917865898379,3.0797805731179,0.00822140110327052,0.999812416029298,-4.04540206420608
"26","GB49110",175,223,235,88,162,206,145,68,194,142,77,119,0.420246320496248,4.45412370342941,2.55738976820404,0.0229051022870873,0.999812416029298,-4.17329958508812
"27","GB49862",5,4,18,6,15,5,15,9,24,15,13,10,-0.961917992071853,0.705109413635046,-2.73712406707825,0.0161439846965933,0.999812416029298,-4.4669726564388
"28","GB50127",44,44,43,24,54,40,48,40,87,64,24,48,-0.431677932989126,2.77701490463833,-2.58475935337431,0.0217224631868632,0.999812416029298,-4.34857892193831
"29","GB50431",6,3,5,5,6,5,4,8,16,12,6,6,-0.818515311063853,0.0436039358193042,-2.530690509045,0.0241183842273484,0.999812416029298,-4.505020172554
"30","GB50548",5,3,5,3,11,2,10,12,9,10,13,6,-1.19779914760699,0.0917507774072105,-2.83419801821396,0.0133458713957188,0.999812416029298,-4.48503808102261
"31","GB50586",30,62,52,29,50,34,21,21,45,35,20,21,0.496017290581374,2.34535288205688,2.364905404064,0.0331482097136966,0.999812416029298,-4.41589115237964
"32","GB50907",6,9,5,4,6,13,15,10,11,15,6,9,-0.764387369737606,0.44965756088625,-2.3922208929019,0.0314660802588272,0.999812416029298,-4.50225316176888
"33","GB51019",561,610,817,416,752,814,361,311,989,753,229,397,0.400413374343809,6.36215646441579,2.59592871451702,0.0212569526112747,0.999812416029298,-4.13774428250624
"34","GB51446",208,19,18,34,29,109,516,113,103,168,124,41,-1.71076742032959,3.56826835661676,-2.41405253864888,0.0301803575863179,0.999812416029298,-4.32069018894984
"35","GB52325",109,131,303,71,178,63,41,37,101,114,40,70,0.852556873339152,3.73879955438409,2.64513474854372,0.0193184633806176,0.999812416029298,-4.24055381121111
"36","GB52465",104,53,143,106,101,121,173,191,287,176,88,60,-0.713818021644505,4.21384960455085,-2.34519954546414,0.0344143596316973,0.999812416029298,-4.26115696560509
"37","GB52763",143,161,137,86,135,119,88,32,126,122,40,102,0.559302861128,3.92003038111861,2.5494518876428,0.023259545325471,0.999812416029298,-4.23909119208909
"38","GB52856",61,58,84,36,115,101,17,18,109,75,10,18,1.05435867764787,2.78871396467216,3.03796912199649,0.00893021111273154,0.999812416029298,-4.28106267096449
"39","GB53041",594,534,564,373,999,768,284,383,715,810,192,262,0.525716236859953,6.21752251376043,2.46809657818015,0.0272095722006673,0.999812416029298,-4.17102200355534
"40","GB53147",116,142,159,68,116,134,157,135,209,174,86,94,-0.343336280482915,4.29136793805188,-2.38605579415333,0.0318384929822392,0.999812416029298,-4.2385946772248
"41","GB53700",675,455,579,347,508,609,244,278,582,646,185,371,0.42818729469384,6.02773156437486,2.46840139962872,0.0271936372288025,0.999812416029298,-4.1599985544892
"42","GB53888",5450,1723,1824,1241,2916,5241,523,981,1536,4858,514,692,1.1934713259498,7.99797952142684,2.68899785888404,0.017735686244349,0.999812416029298,-4.22918075735641
"43","GB53911",61378,22568,25497,25495,32697,29525,6166,7374,22851,30285,7555,32627,1.01071025748184,11.6468564803173,2.40123714268569,0.0309288931879264,0.999812416029298,-4.43128717128431
"44","GB54106",29,31,45,25,28,35,19,15,27,31,11,18,0.537844952019886,1.94535283367775,2.78842649968678,0.0146005457666879,0.999812416029298,-4.38737394466739
"45","GB54733",7,17,20,7,19,17,4,3,5,14,3,13,1.01892990249989,0.51353640312876,2.66829721073587,0.0184663181203537,0.999812416029298,-4.48083371900297
"46","GB54893",377,574,460,259,578,498,161,109,583,311,174,359,0.711743135641867,5.6533127551634,2.87221189302846,0.0123846419179253,0.999812416029298,-4.0174510535388
"47","GB54980",22,24,36,18,24,43,31,31,47,53,20,42,-0.565309976794647,2.26554333457312,-2.75264001883436,0.0156611293172224,0.999812416029298,-4.36573704950611
"48","GB55351",14,5,11,4,10,10,12,18,16,16,8,11,-0.74398033545404,0.744904786310134,-2.51717336960015,0.0247559677482432,0.999812416029298,-4.48194614811148
"49","GB55664",1122,1148,1392,711,1351,1573,687,514,1261,1224,457,613,0.543177291214817,7.15968469196944,4.13336138556267,0.00103115507468697,0.999812416029298,-3.82321905548839
"50","GB55710",182,277,255,149,378,224,240,183,532,423,204,299,-0.469874037602048,5.32741281326072,-2.86157111241351,0.0126466444233299,0.999812416029298,-4.00718671778998
