"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40061",11,9,12,12,12,21,10,28,36,16,10,33,-0.91834158665266,1.30311299578478,-3.13981535822303,0.00734187147775617,0.920911662867866,-4.39029210286368
"2","GB40509",293,251,374,288,293,251,151,244,276,135,150,255,0.363012725181075,5.18797174317654,3.23337813789468,0.00610222440192523,0.920911662867866,-3.85897863358009
"3","GB40634",100,99,132,137,122,77,64,79,133,45,47,87,0.394793245240564,3.76312024534092,3.19936269613994,0.0065267184692163,0.920911662867866,-4.08329718624535
"4","GB40699",4,4,9,4,4,9,4,22,15,17,16,15,-1.4422585511324,0.459133609581461,-3.28327137363325,0.00552894152847695,0.920911662867866,-4.43759173511231
"5","GB40996",36,23,26,26,17,28,21,122,63,67,30,71,-1.29405680644252,2.52263661917789,-3.48397071313589,0.00371846465456571,0.920911662867866,-4.23134590467852
"6","GB41228",70,34,212,52,123,25,115,329,246,71,75,115,-1.20543580900235,3.85966550076815,-3.0337867832798,0.00905149374906199,0.920911662867866,-4.11805830388946
"7","GB41312",845,599,854,870,783,500,427,516,882,325,289,667,0.385591202138124,6.50596209353822,3.10308662251545,0.00789434839114808,0.920911662867866,-3.96031153688144
"8","GB41732",351,307,530,436,367,179,467,665,665,231,279,529,-0.571781344443691,5.89983193012972,-3.28558128607792,0.00550374461920454,0.920911662867866,-3.83923953127222
"9","GB41977",268,309,449,385,367,221,150,239,408,138,153,301,0.380845113033479,5.33932058186174,3.12632533367933,0.00754017720055924,0.920911662867866,-3.88974122617313
"10","GB42796",8,13,21,13,18,6,15,20,27,17,23,22,-0.8651725252404,1.31603575875027,-3.12276696169059,0.00759336728562695,0.920911662867866,-4.39136584350459
"11","GB43095",367,264,540,656,551,419,399,740,856,411,374,672,-0.512791963892661,6.24659574204947,-3.3966050444047,0.00441902767807899,0.920911662867866,-3.83543378076739
"12","GB43167",41,27,37,50,51,19,41,53,85,26,33,64,-0.611010302794195,2.66209402705957,-3.22379056585011,0.00621900440212686,0.920911662867866,-4.24529517876392
"13","GB43222",121,77,144,167,206,140,143,197,237,196,135,251,-0.653035791283443,4.62798776685122,-3.31733680787249,0.00516877206288491,0.920911662867866,-3.89537823362799
"14","GB44198",1660,1182,2712,2208,2051,1653,2037,2378,2968,1511,2013,2539,-0.487918554415671,8.27456492020597,-3.09973732251537,0.00794673759206053,0.920911662867866,-4.13391181904005
"15","GB44367",7,0,37,3,19,0,9,70,136,25,9,88,-3.4528142105094,0.89057177222971,-3.67796031010616,0.00253677436901495,0.920911662867866,-4.39824632514927
"16","GB44536",82,44,74,99,101,87,80,128,145,103,59,242,-0.765710599985195,3.86967988923384,-3.16922768760875,0.00692730604629584,0.920911662867866,-4.07401324823297
"17","GB44807",8,10,21,6,13,5,2,2,5,2,5,5,1.20655421335884,-0.103743047856751,3.11397732641184,0.00772635662489071,0.920911662867866,-4.46748965004333
"18","GB45512",70,129,267,165,121,56,256,279,322,172,173,183,-1.08876333908659,4.64809912646016,-4.07752697028746,0.00116163899442731,0.920911662867866,-3.70580477015719
"19","GB45615",94,7,819,45,115,67,293,730,500,204,166,536,-2.30427584650518,4.66452050338214,-3.44904521422331,0.00398402853578305,0.920911662867866,-3.95651662042735
"20","GB46150",3,5,4,5,4,8,14,9,10,21,7,20,-1.48857320790445,0.327722059768145,-3.3922370736781,0.00445734528692623,0.920911662867866,-4.43769561516798
"21","GB46547",10,27,14,13,17,16,25,33,24,25,17,41,-0.969219914957758,1.67336628034814,-3.03595308885409,0.00901289752581298,0.920911662867866,-4.37236953522782
"22","GB46630",1306,1215,1985,2245,1345,1044,1691,1903,2929,1316,1284,2231,-0.537492688976158,7.97065860358293,-3.82807665530477,0.0018892742861334,0.920911662867866,-3.95201727813547
"23","GB47301",445,274,640,542,649,317,472,1065,1873,436,468,915,-0.919528065025116,6.48697014909052,-4.93643108271455,0.000227967245322239,0.920911662867866,-3.48824977080679
"24","GB48148",2938,978,2150,1426,1780,1994,2766,2527,4162,2450,3261,2953,-0.986704180371817,8.46442146752992,-3.55167036845504,0.00325337462607071,0.920911662867866,-4.05770652780853
"25","GB48149",11,12,31,27,33,22,25,40,67,24,22,47,-0.933080019353879,2.06997583231654,-3.95139598005042,0.00148463334525061,0.920911662867866,-4.23235652530551
"26","GB48232",13,5,6,13,12,16,26,50,19,27,13,34,-1.51454768171813,1.35536690886283,-3.63541824042161,0.00275833463081876,0.920911662867866,-4.34789220014705
"27","GB48241",370,324,365,293,389,402,509,563,483,436,283,619,-0.634423365799306,5.97295492203585,-3.03806839631243,0.00897536711524203,0.920911662867866,-3.92799235754232
"28","GB49123",322,368,608,626,543,460,635,530,767,425,384,814,-0.503168792127675,6.32158004203187,-3.13466900328724,0.007416904644069,0.920911662867866,-3.92592203877218
"29","GB49322",45,37,97,76,60,40,55,77,114,60,46,114,-0.584371744698003,3.30476792091407,-3.34498048299349,0.00489383378502972,0.920911662867866,-4.13278002499408
"30","GB49394",74,118,121,78,37,30,150,128,157,138,103,101,-1.06157793599609,3.84067656353859,-3.11371409942719,0.00773037479209663,0.920911662867866,-4.09979418071956
"31","GB50006",9,6,26,36,29,12,20,44,71,14,24,39,-1.10836865172309,1.8127033559516,-3.35052574343543,0.00484047174576957,0.920911662867866,-4.32697150918151
"32","GB50043",328,306,286,238,367,344,539,530,460,483,326,597,-0.888043693209646,5.89039518742175,-3.75052564953819,0.0021996021502258,0.920911662867866,-3.69728851133869
"33","GB50405",12,11,21,28,18,32,21,47,60,37,23,50,-1.174416580617,2.05043309550507,-4.26354423604289,0.000811010347301505,0.920911662867866,-4.20775462329001
"34","GB50525",355,224,485,379,462,248,417,411,574,344,315,426,-0.47772919489354,5.84991461325562,-3.05109907493729,0.00874756148633116,0.920911662867866,-3.91468472669388
"35","GB50827",35,28,41,41,58,43,63,56,74,71,32,87,-0.785025993499851,2.941475589213,-3.23084485034105,0.00613286632711402,0.920911662867866,-4.20897536528082
"36","GB51484",459,473,602,536,524,396,319,419,493,232,243,404,0.324879345128568,5.97646133839462,3.05921014144665,0.00860866318009518,0.920911662867866,-3.92652534604471
"37","GB51487",65,40,109,78,62,45,64,92,136,80,60,120,-0.663081948082579,3.52537462281052,-3.85043707723525,0.00180834517592502,0.920911662867866,-3.99809209009877
"38","GB51805",498,285,687,639,542,446,603,666,728,577,416,760,-0.555590712944922,6.40950997076409,-3.19813705957611,0.00654255140377392,0.920911662867866,-3.9155144455706
"39","GB52719",37,34,48,51,46,32,45,118,61,38,42,68,-0.681016921406872,2.90739546020685,-3.02962993121581,0.00912601340530905,0.920911662867866,-4.24706507127216
"40","GB53329",8,10,13,12,9,10,0,4,14,2,0,8,1.78310453082131,-0.287811145635902,3.10601652286736,0.00784880061059373,0.920911662867866,-4.46846878654179
"41","GB53387",20,31,25,11,17,41,36,54,40,35,29,81,-1.19067942606741,2.27535994262913,-3.25326357531729,0.00586694423090639,0.920911662867866,-4.29033434019661
"42","GB54041",599,517,729,642,595,454,254,611,654,221,284,422,0.430870821046476,6.16548979965914,3.05301600911672,0.00871453585434082,0.920911662867866,-3.94438665474651
"43","GB54295",15,11,14,18,20,20,15,27,48,19,16,44,-0.910512490439842,1.66595797493286,-3.76470197205747,0.00213923588748612,0.920911662867866,-4.29901497746571
"44","GB54311",414,365,554,624,442,366,232,383,589,162,167,271,0.52105358610341,5.74771666811145,3.63020848994125,0.00278678044998017,0.920911662867866,-3.7349153981363
"45","GB54316",106,140,224,210,277,62,75,87,50,80,57,76,1.04372827971138,3.98761123144056,3.11352530887109,0.00773325796315444,0.920911662867866,-4.0737373802035
"46","GB54758",55,94,65,44,94,93,86,137,185,101,74,183,-1.01909477689375,3.83687367815132,-4.03523398012633,0.00126105921423673,0.920911662867866,-3.89817075113008
"47","GB54922",8,2,10,19,9,11,16,16,23,11,15,18,-1.06908581408821,0.898282433101554,-3.09750727640458,0.00798181083928986,0.920911662867866,-4.42307382803854
