"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"24","GB47607",12,10,10,12,15,8,8,32,45,18,51,41,-1.36247509373464,1.46606878523773,-3.57412191157692,0.00310804803742584,0.983780065949085,-4.34497826059664
"25","GB47928",162,133,140,240,81,209,102,147,186,58,119,69,0.545049292954464,4.28469182694119,3.49448680051625,0.00363715562795814,0.983780065949085,-3.91473669818068
"26","GB48510",12,2,17,2,5,90,71,164,1440,20,224,15,-3.70839865838288,2.25858019459221,-2.93899752260827,0.010900701545439,0.983780065949085,-4.37864994569815
"27","GB48626",99,129,122,170,63,143,103,244,214,84,222,155,-0.440882929409415,4.38323449994953,-2.98020521376716,0.010050831858126,0.983780065949085,-4.04082835887795
"28","GB48799",69,75,90,104,75,134,107,140,211,88,136,100,-0.476304222479365,4.02359714713987,-3.02438148648804,0.00921232391150444,0.983780065949085,-4.08715847674239
"29","GB49160",183,172,196,226,99,168,115,204,181,80,140,116,0.363297001789197,4.53136104427954,2.88862431795616,0.0120362068265838,0.983780065949085,-4.0436829081436
"30","GB49400",671,1007,779,880,540,906,328,767,969,235,728,413,0.661248883371699,6.59949067365481,3.83537728303069,0.00185933540671157,0.983780065949085,-3.78043435715009
"31","GB49839",449,315,473,352,383,397,411,708,638,461,788,1034,-0.721405487154325,6.26918791614473,-2.97957425757244,0.0100633382679554,0.983780065949085,-3.99002815865686
"32","GB50110",60,53,33,47,24,66,10,27,43,17,32,12,1.07306304740175,2.24738294845443,3.94909208678115,0.00148864836151385,0.983780065949085,-4.2171447997623
"33","GB50112",1745,810,718,684,596,823,485,730,649,390,489,284,0.81112032381863,6.60932749861682,3.1483195345089,0.00721203640627858,0.983780065949085,-3.97282798245791
"34","GB50537",502,202,327,714,185,273,219,208,240,128,256,102,0.859579826352992,5.23096378827506,3.29221891814537,0.00542567091279407,0.983780065949085,-3.86264828007146
"35","GB50687",96,43,77,120,43,74,78,44,38,30,50,30,0.825047797898513,3.08612946640286,2.87324451753996,0.0124055151328971,0.983780065949085,-4.25878299901714
"36","GB51394",347,264,390,487,196,385,253,385,380,158,239,205,0.376331206545748,5.48908335801072,2.85188440740136,0.0129369409690019,0.983780065949085,-3.9935527182703
"37","GB51641",16,6,11,22,7,8,12,25,54,9,46,13,-1.03504821170938,1.24760353645461,-2.92323537390722,0.0112441796961394,0.983780065949085,-4.41787447271041
"38","GB52279",21,9,137,11,12,34,39,97,102,79,115,84,-1.79582222653735,2.73331047508786,-3.74770752333133,0.00220829743986583,0.983780065949085,-4.185342103268
"39","GB52317",53,4,278,22,91,299,224,858,849,86,948,123,-2.50701571450263,4.45135888155153,-2.99654896540359,0.00973217045574915,0.983780065949085,-4.12341431609546
"40","GB52976",1391,895,1139,1778,623,1108,674,1289,1065,475,790,629,0.498646711933418,7.14950131960598,3.29636508159916,0.00538134964412764,0.983780065949085,-3.98712696631541
"41","GB53046",185,171,202,200,105,205,213,269,346,145,266,189,-0.381631238127399,4.94322810293584,-3.39915190318626,0.00439131563375287,0.983780065949085,-3.83729191095671
"42","GB53437",46,69,63,85,80,65,79,118,123,138,144,168,-0.853338097404825,3.82120362150939,-2.94098186158685,0.0108581993215979,0.983780065949085,-4.14777699395654
"43","GB53965",172,45,152,95,47,183,114,374,297,80,195,252,-0.924436896616866,4.41457387906737,-2.99817276321776,0.00970106085012622,0.983780065949085,-4.04516611607443
"44","GB54424",12,12,9,9,6,13,1,2,12,4,6,1,1.52106114336502,-0.0970692450082549,3.53088344134174,0.00338490529437623,0.983780065949085,-4.44469774743842
"45","GB54728",20,17,38,30,36,46,33,52,80,37,68,49,-0.776957938123109,2.58925013975461,-3.09037508198789,0.00808699855884997,0.983780065949085,-4.28027668954768
"46","GB54904",64,100,66,58,35,80,19,62,56,38,38,14,0.927324871634698,2.84347583910291,3.15891501639089,0.00706253842712782,0.983780065949085,-4.24089203276795
"47","GB55257",21,108,21,30,6,25,4,20,2,4,5,0,2.76856182977252,0.582220440668623,3.70676433530919,0.00239336962827861,0.983780065949085,-4.40591506727959
"48","GB55564",113,103,106,141,60,118,89,213,236,87,159,98,-0.383309382170899,4.19129084806421,-2.8610510484796,0.0127061989618007,0.983780065949085,-4.10262148022053
"49","GB55615",1456,1501,1594,2008,1178,1553,1831,3957,3480,1576,1872,1519,-0.508450131002575,8.14020131406173,-2.9760502391547,0.0101334721030584,0.983780065949085,-4.15173576686606
"50","GB55920",332,318,438,427,169,359,260,289,409,119,231,131,0.581484977697673,5.36405804236271,3.23602104822051,0.00606366688871819,0.983780065949085,-3.86799865055424
