"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40145",490,642,629,409,374,422,743,650,560,386,719,734,-0.54193430870185,6.39360274579649,-3.25990173773678,0.00574161936552148,0.999948574938687,-3.91014002432833
"2","GB40412",23,30,37,31,24,46,33,46,48,34,76,56,-0.830916449582509,2.56889549929754,-3.51091306876491,0.00349020662928193,0.999948574938687,-4.22117338406644
"3","GB40577",327,338,476,437,130,365,162,94,236,128,328,170,0.704378974859965,5.1775754578867,3.21671859072641,0.00625513553191493,0.999948574938687,-3.89040935760702
"4","GB40614",35,26,59,47,23,32,39,38,58,46,67,62,-0.7107610348802,2.71101572826343,-3.39373725742362,0.00440278053135106,0.999948574938687,-4.21844638806015
"5","GB40754",12,13,7,8,7,5,9,18,12,16,21,19,-1.04571930077984,0.850576494357074,-3.18525255402057,0.00665792161810664,0.999948574938687,-4.42082742650668
"6","GB40806",1011,487,1046,1384,150,614,145,142,371,95,335,311,1.37277379242683,5.79939435351509,3.82944393870691,0.0018608591412214,0.999948574938687,-3.73820327564571
"7","GB40923",74,101,102,88,57,65,125,112,104,103,114,118,-0.665717921109509,3.86790178657773,-3.85912803770862,0.00175541113560287,0.999948574938687,-3.92353729501417
"8","GB41222",229,169,173,125,54,172,40,27,93,66,90,65,1.07606638311249,3.80861000145103,3.51793802840198,0.00344197629835029,0.999948574938687,-4.02846422551691
"9","GB41337",29,27,42,53,9,11,11,7,9,5,15,16,1.09027546038096,1.27607939132414,3.3667134984124,0.00464521777486266,0.999948574938687,-4.37852767179066
"10","GB41369",221,97,234,378,37,145,18,35,61,12,88,65,1.74640289816894,3.52388174979583,3.69982499770659,0.0024021908974954,0.999948574938687,-4.06842474412918
"11","GB41756",88,35,43,35,64,85,120,149,82,96,131,101,-1.29509937118782,3.58577072092847,-3.40682116013426,0.00429000314831096,0.999948574938687,-4.08404746224293
"12","GB42434",34034,10965,10764,30899,10362,16959,4143,5391,12097,3312,12347,8488,1.16411146385417,10.6730192740143,3.17351338530804,0.00681471844603551,0.999948574938687,-4.28538309502573
"13","GB43239",123,142,186,132,140,124,164,232,205,139,207,236,-0.69652040575258,4.66612540540989,-3.83321547093598,0.00184711201378366,0.999948574938687,-3.75116192037139
"14","GB43800",9,44,43,13,12,9,4,4,17,2,7,0,2.06148692678163,0.341785648619827,3.08281458415858,0.00815654413261485,0.999948574938687,-4.45685796268625
"15","GB43988",11,20,18,12,7,16,30,35,26,11,17,32,-0.981438667460897,1.47996052968157,-3.23305835177985,0.00605565191434658,0.999948574938687,-4.37046144641877
"16","GB44537",460,379,536,629,161,419,97,75,334,124,370,253,0.964700518700659,5.34411659897345,3.16325415274784,0.00695475384440456,0.999948574938687,-3.91248925585087
"17","GB44882",3741,1752,2380,4241,773,2353,649,533,1997,285,1291,1318,1.26395095424809,7.71011902323861,3.43023028711291,0.0040954130357032,0.999948574938687,-4.01885289351684
"18","GB44917",61,84,95,81,44,70,70,108,90,76,93,160,-0.624138714860689,3.66722469969621,-3.23082037979445,0.00608259457456128,0.999948574938687,-4.09839656527826
"19","GB45400",1205,649,861,996,204,1004,258,134,531,96,414,353,1.28743880427081,6.03509286576978,3.60273716030624,0.00291013738000117,0.999948574938687,-3.80548769680912
"20","GB45778",9,13,18,19,8,12,3,1,7,0,4,8,1.91230488166711,-0.0520178400270664,4.28946845217491,0.000759269883314161,0.999948574938687,-4.40247205582667
"21","GB45811",13,9,11,8,13,7,34,17,14,16,30,16,-1.20269225976507,1.16509436527407,-3.40169380689432,0.00433384902390884,0.999948574938687,-4.38200121993057
"22","GB45950",1177,2602,1820,1546,623,1316,627,655,942,414,1131,953,0.69510413986368,7.28963771965498,4.04996310836158,0.00120822838736686,0.999948574938687,-3.8306924874374
"23","GB46547",10,14,24,13,17,16,27,25,33,25,41,17,-1.02490705715506,1.67336628034814,-3.28873221641869,0.00542242942354999,0.999948574938687,-4.34827411761108
"24","GB47579",54,283,60,43,35,104,185,116,164,59,162,317,-1.26748292332813,4.00296953414947,-3.15764675404796,0.00703249914673801,0.999948574938687,-4.0670557939647
"25","GB47823",725,292,495,1121,203,650,80,102,280,94,329,242,1.41691226624723,5.44783686531656,3.79645968467179,0.0019856053372775,0.999948574938687,-3.74903600801463
"26","GB47840",420,172,149,367,71,273,44,62,74,26,154,142,1.30156357727429,4.21269777254131,3.05259671158955,0.00865940858232204,0.999948574938687,-4.08277515157079
"27","GB48520",33,47,56,40,31,29,56,40,53,41,51,62,-0.565254259059537,2.76457644660962,-3.25005217654947,0.0058549126215614,0.999948574938687,-4.23257703186716
"28","GB48603",37,21,29,27,21,59,71,73,57,39,58,51,-1.13857849593602,2.69133740675578,-3.50401091261522,0.00353825680615173,0.999948574938687,-4.20836221135439
"29","GB49534",2221,1797,2590,2594,486,894,800,599,1049,391,859,1127,0.772255992901576,7.36148152471375,3.10631515674525,0.00778556941144952,0.999948574938687,-4.06140886039881
"30","GB49912",19,10,19,18,15,25,4,1,11,2,3,8,1.76721971275069,0.407049385198193,3.91843183361892,0.00156257465194568,0.999948574938687,-4.40457039637194
"31","GB50074",116,129,179,58,141,272,360,254,176,225,397,264,-1.27688648243069,4.87599921082035,-3.40810310555102,0.00427911051640511,0.999948574938687,-3.86139439980087
"32","GB51191",8,10,12,7,3,6,9,7,15,12,15,17,-0.88274050072176,0.580406004469045,-3.33514370235772,0.00494543965148457,0.999948574938687,-4.42642582886786
"33","GB51566",697,499,401,663,354,440,167,140,309,133,287,297,1.06283248036164,5.62646155846027,5.14572799714371,0.000151742568181432,0.999948574938687,-3.39661241274416
"34","GB51582",3,6,5,3,1,12,12,7,7,7,13,12,-1.31928369128328,0.029739330616659,-3.31194045609032,0.00517841745315207,0.999948574938687,-4.45497358187252
"35","GB51666",3094,2058,2332,3821,699,1308,877,728,1696,474,1225,1165,0.828959882914543,7.70292253594609,3.15969904294196,0.00700394485246311,0.999948574938687,-4.08043518935752
"36","GB51732",239,136,139,337,97,147,36,26,57,25,144,95,1.41252206624623,3.84246839939914,3.89038998255249,0.00165091505240752,0.999948574938687,-3.96495323444472
"37","GB51774",135,130,147,169,95,185,142,190,162,134,286,310,-0.689885442566033,4.66731138595276,-3.27937023251332,0.00552408537653575,0.999948574938687,-3.90764923215547
"38","GB51917",33,33,48,46,38,50,77,61,48,38,74,75,-0.794438718604995,2.94411333653434,-3.31740858500348,0.0051225428271789,0.999948574938687,-4.19863540471859
"39","GB52060",247,360,336,301,146,240,141,109,198,119,281,180,0.48733069819784,4.98805173857555,3.50256916552358,0.00354837750935601,0.999948574938687,-3.80804111954902
"40","GB52185",1949,888,1289,2698,819,1144,310,500,1303,344,795,923,0.97061125410327,7.11607114816042,3.0799041328121,0.00820369086334165,0.999948574938687,-4.04479126072196
"41","GB52947",2249,1028,1200,3241,441,1399,262,283,790,128,908,791,1.49533689766032,6.8443465905023,3.58972474808456,0.0029860146859208,0.999948574938687,-3.88818167818502
"42","GB53141",3927,1844,3335,3384,1770,3655,1006,673,2845,580,1269,2198,1.09132245603149,8.15595428032731,3.40599816940141,0.00429701072843664,0.999948574938687,-4.06757133003369
"43","GB53310",218,302,492,316,227,145,410,344,385,300,400,356,-0.672838621211842,5.57682870207182,-3.5908811881326,0.00297919118024357,0.999948574938687,-3.74851594972594
"44","GB53336",32,37,45,30,40,37,56,67,58,76,75,53,-0.986417658042694,2.90443387080056,-3.60396693804681,0.00290306784505397,0.999948574938687,-4.1612962419071
"45","GB53803",31,40,40,32,16,39,11,11,17,16,23,24,0.742965364990326,1.83398523179295,3.17497495344561,0.00679499813364277,0.999948574938687,-4.34704757457861
"46","GB53805",381,383,472,387,167,339,183,114,283,121,332,261,0.562692215429732,5.32208880389942,3.3548654476074,0.00475568786410502,0.999948574938687,-3.83342652556184
"47","GB53857",27,22,28,36,16,46,41,64,30,42,72,85,-1.12607477430784,2.56615310885076,-3.50037593054679,0.0035638293984944,0.999948574938687,-4.22583467328843
"48","GB54866",26,53,43,43,21,40,51,47,42,32,78,84,-0.751878333379821,2.75793372396455,-3.67217093533593,0.00253698019643576,0.999948574938687,-4.171739576595
"49","GB55242",1322,835,1018,1048,388,1404,370,177,678,207,605,381,1.19668968890817,6.47295011966758,4.04002114134231,0.00123188714655088,0.999948574938687,-3.72564191053427
"50","GB56032",28,31,51,43,16,65,43,68,39,44,95,124,-1.0158473870365,2.87212933559342,-3.16579070900169,0.0069198664743297,0.999948574938687,-4.23490994810598
