"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40138",2.99573227355399,1.79175946922805,2.77258872223978,2.19722457733622,1.09861228866811,2.63905732961526,3.89182029811063,3.49650756146648,3.78418963391826,3.85014760171006,3.68887945411394,3.36729582998647,-0.498585331892051,6.00988271676965,-4.33993343946732,0.000627509833415104,0.438489515236614,-1.18278201181361
"2","GB40767",7.09090982207998,6.92264389147589,7.13089883029635,6.41673228251233,6.26909628370626,6.6052979209482,6.45833828334479,6.44094654063292,6.67959918584438,6.9037472575846,7.08506429395255,6.91274282049318,0.105147206608941,7.12842990346837,3.64386638230172,0.0025201881399691,0.438489515236614,-1.52770341197637
"3","GB41036",4.04305126783455,3.8286413964891,4.74493212836325,3.29583686600433,3.71357206670431,4.07753744390572,4.77068462446567,4.64439089914137,4.48863636973214,5.23110861685459,4.81218435537242,4.66343909411207,-0.133823985469582,6.54454743097521,-3.58742806092491,0.00282421491358335,0.438489515236614,-1.48644415052501
"4","GB41097",4.60517018598809,5.28320372873799,5.63478960316925,4.81218435537242,4.31748811353631,5.32787616878958,6.10479323241498,6.48463523563525,5.66988092298052,6.87212810133899,6.99759598298193,6.6682282484174,-0.246434194284695,6.89836773622211,-4.72261840335796,0.00029740958143375,0.438489515236614,0.523222082034167
"5","GB41642",6.34212141872115,6.20050917404269,6.73578001424233,5.91889385427315,5.41610040220442,6.3750248198281,6.09582456243222,5.78074351579233,6.2709884318583,6.20050917404269,6.48920493132532,6.16751649088834,0.10148615369472,7.00804586425139,3.59649869402918,0.00277296988655551,0.438489515236614,-1.64665498604654
"6","GB42347",0.693147180559945,0,0,0,0,0,0.693147180559945,1.94591014905531,0.693147180559945,1.09861228866811,1.38629436111989,0.693147180559945,-1.28445633539158,4.18148185104375,-3.7836011655939,0.00190186985354992,0.438489515236614,-4.03535958132062
"7","GB42423",0.693147180559945,0.693147180559945,1.79175946922805,0,0.693147180559945,0.693147180559945,2.63905732961526,1.79175946922805,1.94591014905531,2.30258509299405,2.07944154167984,1.79175946922805,-1.00773016985955,5.05657687561073,-4.06308662999669,0.00108646280877073,0.438489515236614,-3.49038633441141
"8","GB43582",2.39789527279837,1.79175946922805,2.19722457733622,2.07944154167984,1.6094379124341,2.39789527279837,3.36729582998647,3.17805383034795,2.63905732961526,3.25809653802148,3.17805383034795,3.29583686600433,-0.400230002264426,5.88431410076336,-3.98219314692148,0.00127694604543544,0.438489515236614,-1.7868265921754
"9","GB43775",0,1.38629436111989,0,0,0,0,1.38629436111989,0.693147180559945,1.09861228866811,2.07944154167984,1.09861228866811,0.693147180559945,-1.28177882752566,4.27810836962546,-3.46216984330986,0.00363744287343484,0.438489515236614,-4.08404085598711
"10","GB44227",2.63905732961526,2.83321334405622,3.04452243772342,1.79175946922805,2.19722457733622,1.94591014905531,3.04452243772342,3.43398720448515,3.09104245335832,4.24849524204936,3.36729582998647,3.46573590279973,-0.337191178676767,6.01995476582445,-3.41870557159173,0.0039714872395975,0.438489515236614,-2.12051711299224
"11","GB44564",9.14590851181679,9.11745724449613,9.40755054126389,8.65172408437384,8.33254893925264,8.91112538371068,8.66129353538999,8.49310539588715,8.89959435992585,9.42456426111574,9.04511189260841,8.94689552388845,0.110934269173511,7.50782207424589,3.643055763408,0.00252431249887633,0.438489515236614,-1.43522960176942
"12","GB44947",0,0,0.693147180559945,0,0,0,1.94591014905531,0.693147180559945,1.38629436111989,1.6094379124341,0.693147180559945,0.693147180559945,-1.36492084577386,4.21481839608553,-3.97591848998607,0.00129307215745068,0.438489515236614,-3.99070458305362
"13","GB45076",0,0,1.09861228866811,0,0,0,1.38629436111989,1.38629436111989,1.09861228866811,1.94591014905531,1.09861228866811,1.09861228866811,-1.47823894060581,4.34205910215315,-4.88614000913638,0.000217242078325889,0.438489515236614,-3.81450649011427
"14","GB45778",1.38629436111989,1.38629436111989,1.79175946922805,0.693147180559945,2.484906649788,2.19722457733622,2.30258509299405,2.39789527279837,2.56494935746154,3.49650756146648,2.99573227355399,3.17805383034795,-0.588221598875797,5.65736254814213,-3.44601328523337,0.00375819367259187,0.438489515236614,-2.83592596092006
"15","GB46318",7.00488198971286,6.21460809842219,6.44094654063292,6.01126717440416,6.21660610108486,6.91373735065968,6.3750248198281,5.95064255258773,6.58340922215876,6.24997524225948,6.43294009273918,6.17170059741091,0.142098086582707,7.05406169421926,3.51509354843199,0.00326848876309129,0.438489515236614,-1.79521390764532
"16","GB46413",0,0,0.693147180559945,0,0,0,1.38629436111989,0.693147180559945,0.693147180559945,1.6094379124341,1.38629436111989,1.09861228866811,-1.38034876904205,4.21875435355927,-4.57856551230809,0.000393211233543473,0.438489515236614,-3.8917686299614
"17","GB46640",4.29045944114839,3.89182029811063,4.62497281328427,3.85014760171006,4.45434729625351,3.95124371858143,5.14749447681345,4.85203026391962,4.54329478227,5.8171111599632,5.40267738187228,5.03043792139244,-0.183377677074839,6.62937791935928,-3.63503466269317,0.00256549175901458,0.438489515236614,-1.43538341902973
"18","GB46703",4.59511985013459,4.58496747867057,5.27299955856375,4.12713438504509,4.0943445622221,4.46590811865458,5.77455154554441,5.28826703069454,5.11799381241676,5.92958914338989,5.70711026474888,5.56452040732269,-0.169607825677948,6.73453332852042,-5.04443048938069,0.000160778220877892,0.438489515236614,1.12242304628151
"19","GB47318",10.447612546703,9.16691081404885,11.074529024027,8.98594603876032,9.61880098906415,8.34521792667643,7.89394513823596,8.50592999913753,8.64117917119723,10.3762685712625,8.16621626859214,8.79936008317991,0.238319803785052,7.53936121214886,4.34181372553107,0.000625189193044297,0.438489515236614,-0.132957114378639
"20","GB47546",9.47500967011889,7.49776170062257,9.69449342432634,8.05484022110102,7.74500280351584,7.55118686729615,6.47389069635227,6.92755790627832,6.99759598298193,9.82021463334231,5.93489419561959,7.04141166379481,0.316104701684751,7.30520623298341,3.93324773816255,0.00140837032402196,0.438489515236614,-0.929239280370929
"21","GB47815",6.69084227741856,6.35088571671474,6.24610676548156,6.04025471127741,5.73009978297357,6.289715570909,6.10924758276437,5.50938833662798,6.33859407820318,6.18001665365257,6.38012253689976,6.25190388316589,0.128471657346998,7.01061598058981,3.47794202384179,0.00352331754288556,0.438489515236614,-1.87559312412695
"22","GB47909",2.19722457733622,1.09861228866811,1.38629436111989,1.6094379124341,0,1.6094379124341,2.70805020110221,2.39789527279837,2.70805020110221,3.17805383034795,3.2188758248682,2.63905732961526,-0.887283145561324,5.48133792305997,-3.7449953565323,0.00205551487983656,0.438489515236614,-3.03696364308071
"23","GB48147",7.76046702921342,6.44413125670044,6.64509096950564,6.78219205600679,6.64378973314767,7.22183582528845,5.59842195899838,6.4831073514572,6.60934924316738,5.8636311755981,6.7093043402583,6.06610809010375,0.251264198494225,7.09014128906656,4.13485915266126,0.000941769063638461,0.438489515236614,-0.594390865105138
