"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40541",4.29045944114839,4.06044301054642,3.66356164612965,4.47733681447821,5.08140436498446,4.34380542185368,4.02535169073515,3.43398720448515,3.43398720448515,3.04452243772342,3.66356164612965,3.3322045101752,0.244658949605866,6.40057046337704,3.37432516094517,0.00442092717755215,0.816402607922906,-2.19230473237994
"2","GB40625",4.80402104473326,4.62497281328427,4.38202663467388,4.92725368515721,5.36597601502185,5.11198778835654,4.52178857704904,4.21950770517611,3.78418963391826,3.80666248977032,4.21950770517611,4.26267987704132,0.160348477773177,6.58933370511372,3.50789587618429,0.00338081197724255,0.816402607922906,-1.72236132651601
"3","GB41962",2.63905732961526,2.63905732961526,2.39789527279837,2.89037175789616,3.3322045101752,2.99573227355399,2.19722457733622,2.07944154167984,1.94591014905531,1.79175946922805,1.94591014905531,2.19722457733622,0.331046351870533,5.80200310489362,3.69326622284896,0.00233152797013216,0.816402607922906,-3.36119987422397
"4","GB42269",0.693147180559945,1.09861228866811,0.693147180559945,1.6094379124341,1.38629436111989,1.79175946922805,0,0.693147180559945,0,0,0,0.693147180559945,1.23677664368136,4.3467270887391,3.8439966681226,0.00172531430639075,0.816402607922906,-4.38956895632346
"5","GB42355",6.5694814204143,6.44413125670044,6.42324696353352,6.71417052990947,7.21450441415114,6.79234442747081,6.38350663488401,7.16239749735572,6.30444880242198,6.7286286130847,6.52209279817015,7.28000825288419,-0.0986380187084945,7.12186646140226,-3.48428434125553,0.00354491555783087,0.816402607922906,-1.66227542814563
"6","GB42413",0.693147180559945,1.6094379124341,1.09861228866811,0.693147180559945,1.38629436111989,0.693147180559945,0,0,0,0,1.09861228866811,0,1.20393704595553,4.19885979144518,3.40482176128368,0.00415823644332334,0.816402607922906,-4.42606732381398
"7","GB42591",2.77258872223978,2.99573227355399,2.70805020110221,3.3322045101752,3.13549421592915,3.46573590279973,2.484906649788,1.79175946922805,1.94591014905531,2.19722457733622,1.94591014905531,2.39789527279837,0.386995093913831,5.88191263085646,3.84015131348252,0.00173859300503354,0.816402607922906,-3.14273185466303
"8","GB42593",3.17805383034795,2.99573227355399,2.39789527279837,3.68887945411394,3.17805383034795,2.70805020110221,1.6094379124341,1.79175946922805,1.38629436111989,1.09861228866811,2.30258509299405,2.19722457733622,0.605075879537807,5.74221810428836,4.04211861860391,0.00116377989617557,0.816402607922906,-3.46140530985753
"9","GB42595",2.83321334405622,1.94591014905531,2.07944154167984,2.19722457733622,1.09861228866811,1.6094379124341,2.484906649788,0,0,0,0,0.693147180559945,1.51510831110837,4.7239919857323,3.39180661406272,0.00426837834472949,0.816402607922906,-4.38516334844428
"10","GB42644",2.39789527279837,1.79175946922805,2.07944154167984,2.30258509299405,2.63905732961526,2.83321334405622,1.38629436111989,1.6094379124341,0.693147180559945,1.09861228866811,1.6094379124341,0,0.956725096043819,5.27077792183436,3.40633774641804,0.0041455937888012,0.816402607922906,-4.14623850601467
"11","GB42858",3.3322045101752,2.89037175789616,2.94443897916644,3.36729582998647,3.8286413964891,3.55534806148941,3.29583686600433,2.07944154167984,0.693147180559945,1.79175946922805,1.94591014905531,2.39789527279837,0.563836945774211,5.86774844055158,3.74538500040119,0.00210071618134797,0.816402607922906,-3.33721811229301
"12","GB42896",3.61091791264422,3.13549421592915,3.17805383034795,3.3322045101752,3.13549421592915,3.49650756146648,2.94443897916644,2.07944154167984,1.6094379124341,1.79175946922805,2.56494935746154,2.30258509299405,0.438252927645221,5.948569316402,3.93302056980543,0.00144507799800001,0.816402607922906,-2.96852953649999
"13","GB42936",0.693147180559945,0.693147180559945,0.693147180559945,1.38629436111989,0.693147180559945,1.09861228866811,0,0,0,0.693147180559945,0,0,1.13788155927963,4.09518190190574,3.77881606272892,0.0019649738459314,0.816402607922906,-4.41113128752551
"14","GB44620",2.07944154167984,1.79175946922805,2.07944154167984,2.19722457733622,2.70805020110221,2.07944154167984,0.693147180559945,0.693147180559945,1.6094379124341,1.09861228866811,0.693147180559945,1.6094379124341,0.741671659065773,5.27346712180691,4.02646367643067,0.00120043677081595,0.816402607922906,-4.01540270438977
"15","GB44822",1.09861228866811,1.09861228866811,0.693147180559945,1.09861228866811,0.693147180559945,1.38629436111989,0,0,0,0,0.693147180559945,0,1.27491872918416,4.16552324640339,4.15788096168817,0.00092583959779624,0.816402607922906,-4.38096191753945
"16","GB44968",3.2188758248682,3.13549421592915,2.99573227355399,3.49650756146648,3.43398720448515,3.25809653802148,2.70805020110221,2.77258872223978,1.94591014905531,2.77258872223978,2.39789527279837,2.63905732961526,0.226206970721218,6.02513036482193,3.46303270079012,0.00369944873877283,0.816402607922906,-2.96835391745675
